"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-9.8 < Del_lines <= 0.6'","b'target = 0'",0.41499,908,0.41499,908,1,0.02105,1.05344,1.79498e-27,0.94927,2077
"b'000001'","b'0.4938 < OWN_COMMIT <= 0.5134 & -0.02 < CountDeclClassMethod <= 0.142'","b'target = 0'",0.28062,614,0.28062,614,1,0.01424,1.05344,5.35228e-15,0.94927,2077
"b'000002'","b'MaxInheritanceTree > 5.78'","b'target = 0'",0.20475,448,0.20475,448,1,0.01039,1.05344,4.27884e-12,0.94927,2077
"b'000003'","b'RatioCommentToCode > 2.91'","b'target = 0'",0.19835,434,0.1979,433,0.9977,0.00961,1.05102,3.2496e-10,0.94927,2077
"b'000004'","b'CountInput_Mean <= 0.45'","b'target = 0'",0.1851,405,0.18464,404,0.99753,0.00893,1.05084,1.95736e-09,0.94927,2077
"b'000005'","b'CountLineComment <= 28'","b'target = 0'",0.22395,490,0.22258,487,0.99388,0.00999,1.04699,1.83681e-09,0.94927,2077
"b'000006'","b'0.45 < CountInput_Mean <= 1.37'","b'target = 0'",0.21938,480,0.21755,476,0.99167,0.0093,1.04466,2.7745e-08,0.94927,2077
"b'000007'","b'0.4938 < OWN_COMMIT <= 0.5134'","b'target = 0'",0.3862,845,0.37934,830,0.98225,0.01274,1.03474,2.32071e-09,0.94927,2077
"b'000008'","b'-0.03 < MAJOR_LINE <= 0.18'","b'target = 0'",0.33821,740,0.33181,726,0.98108,0.01076,1.03351,1.66468e-07,0.94927,2077
"b'000009'","b'-0.025 < CountDeclMethodPrivate <= 0.19 & -0.047 < MaxNesting_Min <= 0.026'","b'target = 0'",0.70932,1552,0.6915,1513,0.97487,0.01816,1.02697,2.56725e-10,0.94927,2077
