"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-3.9 < Del_lines <= 1.7'","b'target = 0'",0.46161,1034,0.46161,1034,1,0.03153,1.07331,6.16115e-44,0.9317,2087
"b'000001'","b'CountInput_Mean <= 0.46'","b'target = 0'",0.20045,449,0.20045,449,1,0.01369,1.07331,3.46615e-16,0.9317,2087
"b'000002'","b'RatioCommentToCode > 2.78'","b'target = 0'",0.19643,440,0.19643,440,1,0.01342,1.07331,7.72445e-16,0.9317,2087
"b'000003'","b'0.46 < CountInput_Mean <= 1.25'","b'target = 0'",0.20491,459,0.20446,458,0.99782,0.01355,1.07097,6.24525e-15,0.9317,2087
"b'000004'","b'0.49 < OWN_COMMIT <= 0.5145'","b'target = 0'",0.32768,734,0.32679,732,0.99728,0.02149,1.07039,9.9423e-25,0.9317,2087
"b'000005'","b'CountLineComment <= 20.6'","b'target = 0'",0.11473,257,0.11429,256,0.99611,0.00739,1.06913,8.85143e-08,0.9317,2087
"b'000006'","b'CountClassCoupled <= 0.54'","b'target = 0'",0.19732,442,0.19598,439,0.99321,0.01214,1.06603,7.83364e-12,0.9317,2087
"b'000007'","b'0.54 < CountClassCoupled <= 2.06'","b'target = 0'",0.22054,494,0.21786,488,0.98785,0.01238,1.06027,9.32788e-11,0.9317,2087
"b'000008'","b'MaxInheritanceTree > 5.4'","b'target = 0'",0.19732,442,0.1942,435,0.98416,0.01035,1.05631,2.51641e-08,0.9317,2087
"b'000009'","b'1.86 < RatioCommentToCode <= 2.78'","b'target = 0'",0.19643,440,0.19286,432,0.98182,0.00985,1.0538,1.42629e-07,0.9317,2087
