"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'RatioCommentToCode > 2.995'","b'target = 0'",0.19911,446,0.19866,445,0.99776,0.00969,1.05126,1.51183e-10,0.94911,2126
"b'000001'","b'-11.4 < Del_lines <= 1.6'","b'target = 0'",0.47768,1070,0.47545,1065,0.99533,0.02208,1.0487,7.0506e-26,0.94911,2126
"b'000002'","b'1.86 < CountClassCoupled <= 3.66'","b'target = 0'",0.2183,489,0.21607,484,0.98978,0.00888,1.04285,1.10543e-07,0.94911,2126
"b'000003'","b'CountInput_Mean <= 0.59'","b'target = 0'",0.2,448,0.19777,443,0.98884,0.00795,1.04186,9.81271e-07,0.94911,2126
"b'000004'","b'22 < CountLineComment <= 39.6'","b'target = 0'",0.32098,719,0.31563,707,0.98331,0.01098,1.03604,3.2325e-08,0.94911,2126
"b'000005'","b'0.492 < OWN_COMMIT <= 0.517'","b'target = 0'",0.3308,741,0.32455,727,0.98111,0.01059,1.03372,1.60097e-07,0.94911,2126
"b'000006'","b'0.844 < AvgCyclomaticModified <= 1.02'","b'target = 0'",0.54509,1221,0.53259,1193,0.97707,0.01524,1.02946,2.48317e-11,0.94911,2126
"b'000007'","b'-0.51 < CountDeclInstanceVariable <= 0.28'","b'target = 0'",0.41875,938,0.40848,915,0.97548,0.01104,1.02779,4.43063e-07,0.94911,2126
"b'000008'","b'-0.015 < CountDeclMethodPrivate <= 0.235'","b'target = 0'",0.73348,1643,0.71295,1597,0.972,0.01679,1.02412,2.54461e-14,0.94911,2126
"b'000009'","b'-1.19 < MINOR_COMMIT <= 0'","b'target = 0'",0.99375,2226,0.94732,2122,0.95328,0.00415,1.0044,6.66921e-11,0.94911,2126
