"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-11.8 < Del_lines <= 1.8'","b'target = 0'",0.48703,1089,0.48524,1085,0.99633,0.02979,1.06542,2.0062e-37,0.93515,2091
"b'000001'","b'CountInput_Mean <= 0.63'","b'target = 0'",0.19902,445,0.19812,443,0.99551,0.01201,1.06454,2.50595e-12,0.93515,2091
"b'000002'","b'RatioCommentToCode > 2.485'","b'target = 0'",0.19723,441,0.19633,439,0.99546,0.0119,1.0645,3.43338e-12,0.93515,2091
"b'000003'","b'2.42 < CountClassCoupled <= 4.58'","b'target = 0'",0.20081,449,0.19946,446,0.99332,0.01168,1.0622,2.43208e-11,0.93515,2091
"b'000004'","b'CountClassCoupled <= 0.7'","b'target = 0'",0.19275,431,0.19141,428,0.99304,0.01116,1.0619,9.50765e-11,0.93515,2091
"b'000005'","b'CountClassBase <= 0.845'","b'target = 0'",0.12165,272,0.12075,270,0.99265,0.00699,1.06148,8.78908e-07,0.93515,2091
"b'000006'","b'0.487 < OWN_COMMIT <= 0.5125'","b'target = 0'",0.29472,659,0.29204,653,0.9909,0.01643,1.05961,1.53763e-15,0.93515,2091
"b'000007'","b'40.8 < CountLineComment <= 59.6'","b'target = 0'",0.18918,423,0.18739,419,0.99054,0.01048,1.05923,1.59232e-09,0.93515,2091
"b'000008'","b'CountLineComment <= 24'","b'target = 0'",0.16145,361,0.15921,356,0.98615,0.00823,1.05453,7.23338e-07,0.93515,2091
"b'000009'","b'0.7 < CountDeclMethodProtected <= 1.875'","b'target = 0'",0.20975,469,0.20662,462,0.98507,0.01047,1.05338,1.8025e-08,0.93515,2091
