"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'CountInput_Mean <= 0.39'","b'target = 0'",0.19152,429,0.19152,429,1,0.01146,1.06363,1.58279e-13,0.94018,2106
"b'000001'","b'-4.7 < Del_lines <= 2.2'","b'target = 0'",0.46518,1042,0.46384,1039,0.99712,0.02649,1.06057,3.61509e-33,0.94018,2106
"b'000002'","b'0.39 < CountInput_Mean <= 1.17'","b'target = 0'",0.19866,445,0.19777,443,0.99551,0.01099,1.05885,3.10122e-11,0.94018,2106
"b'000003'","b'RatioCommentToCode > 2.51'","b'target = 0'",0.19821,444,0.19732,442,0.9955,0.01096,1.05884,3.33272e-11,0.94018,2106
"b'000004'","b'MaxInheritanceTree > 5.58'","b'target = 0'",0.19375,434,0.19241,431,0.99309,0.01025,1.05628,7.992e-10,0.94018,2106
"b'000005'","b'CountClassCoupled <= 0.66'","b'target = 0'",0.19241,431,0.19063,427,0.99072,0.00972,1.05376,8.47057e-09,0.94018,2106
"b'000006'","b'1.17 < CountInput_Mean <= 2'","b'target = 0'",0.21786,488,0.21518,482,0.9877,0.01035,1.05055,9.57638e-09,0.94018,2106
"b'000007'","b'0.469 < OWN_COMMIT <= 0.506'","b'target = 0'",0.27813,623,0.27411,614,0.98555,0.01262,1.04826,2.83226e-10,0.94018,2106
"b'000008'","b'CountLineComment <= 25.4'","b'target = 0'",0.2,448,0.19688,441,0.98438,0.00884,1.04701,5.8904e-07,0.94018,2106
"b'000009'","b'1.675 < RatioCommentToCode <= 2.51'","b'target = 0'",0.19688,441,0.19375,434,0.98413,0.00865,1.04674,8.85103e-07,0.94018,2106
