"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'CountInput_Mean <= 0.42'","b'target = 0'",0.21205,475,0.21161,474,0.99789,0.01129,1.05637,2.07467e-12,0.94464,2116
"b'000001'","b'-5.3 < Del_lines <= 1.05'","b'target = 0'",0.43438,973,0.43259,969,0.99589,0.02226,1.05425,6.60536e-26,0.94464,2116
"b'000002'","b'CountLineComment <= 26'","b'target = 0'",0.21652,485,0.21563,483,0.99588,0.01109,1.05424,1.92331e-11,0.94464,2116
"b'000003'","b'CountClassCoupled <= 0.38'","b'target = 0'",0.20446,458,0.20357,456,0.99563,0.01043,1.05398,1.18579e-10,0.94464,2116
"b'000004'","b'26 < CountLineComment <= 37.8'","b'target = 0'",0.20223,453,0.20134,451,0.99558,0.0103,1.05393,1.65407e-10,0.94464,2116
"b'000005'","b'RatioCommentToCode > 3.59'","b'target = 0'",0.19688,441,0.19598,439,0.99546,0.01001,1.0538,3.65804e-10,0.94464,2116
"b'000006'","b'-0.72 < CountDeclInstanceVariable <= 0.25 & -1.64 < MINOR_COMMIT <= 0'","b'target = 0'",0.42946,962,0.42679,956,0.99376,0.0211,1.052,4.02229e-17,0.94464,2116
"b'000007'","b'2.07 < RatioCommentToCode <= 3.59'","b'target = 0'",0.20223,453,0.20045,449,0.99117,0.00941,1.04925,1.58863e-08,0.94464,2116
"b'000008'","b'CountClassBase <= 0.785'","b'target = 0'",0.20357,456,0.20134,451,0.98904,0.00904,1.04699,8.92808e-08,0.94464,2116
"b'000009'","b'PercentLackOfCohesion <= 4'","b'target = 0'",0.23527,527,0.23259,521,0.98861,0.01035,1.04655,8.05727e-09,0.94464,2116
