CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
2.0,0.0,1.0,1.0,0.0,1.0,15.0,1.0,1.0,8.0,0.09,0.0,22.0,2.0,0.0,0.0,1.0,2.09,0.0,3.36,1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,1.0,1.0,16.0,1.0,3.0,50.0,2.0,7.0,1.0,0.19,0.0,16.0,1.0,1.0,9.0,2.0,6.4,1.0,5.5,1.0,0.0,1.0,0.0,1.0,4.0,0
5.0,0.0,2.0,0.0,1.0,2.0,76.0,2.0,0.0,4.0,0.37,0.0,23.0,3.0,0.0,1.0,2.0,3.57,0.0,3.3,1.0,0.0,1.0,0.0,2.0,2.0,0
21.0,1.0,2.0,14.0,2.0,2.0,291.0,8.0,7.0,17.0,0.41,0.0,77.0,2.0,4.0,24.0,2.0,3.72,0.0,4.28,0.0,0.0,0.78,0.0,2.0,2.0,1
2.0,0.0,1.0,1.0,4.0,2.0,330.0,8.0,17.0,12.0,0.74,0.0,67.0,3.0,4.0,14.0,2.0,3.39,0.0,3.34,1.0,0.0,0.5,0.0,4.0,7.0,0
9.0,0.0,1.0,1.0,3.0,2.0,201.0,6.0,1.0,5.0,0.55,0.0,50.0,2.0,0.0,10.0,2.0,3.9,1.0,3.49,1.0,0.0,0.67,0.0,3.0,9.0,0
0.0,0.0,1.0,0.0,4.0,2.0,148.0,2.0,1.0,6.0,0.91,0.0,23.0,2.0,0.0,4.0,2.0,3.39,0.0,2.26,1.0,0.0,0.5,0.0,2.0,3.0,0
59.0,1.0,2.0,17.0,1.0,3.0,335.0,25.0,9.0,29.0,0.15,1.0,177.0,4.0,3.0,77.0,3.0,4.54,0.0,4.79,0.0,0.0,0.47,0.0,3.0,3.0,1
1.0,0.0,1.0,0.0,0.0,2.0,47.0,1.0,2.0,2.0,0.29,0.0,23.0,2.0,10.0,6.0,2.0,6.42,0.0,3.15,1.0,0.0,0.64,0.0,2.0,4.0,0
2.0,0.0,2.0,0.0,3.0,3.0,112.0,2.0,2.0,6.0,0.43,0.0,23.0,2.0,0.0,6.0,2.0,3.71,1.0,3.42,1.0,0.0,0.75,0.0,3.0,3.0,0
1.0,1.0,1.0,0.0,3.0,1.0,91.0,5.0,0.0,2.0,0.81,0.0,18.0,2.0,3.0,7.0,2.0,3.21,1.0,2.32,1.0,0.0,0.75,0.0,3.0,3.0,0
0.0,0.0,1.0,0.0,0.0,2.0,44.0,1.0,3.0,3.0,0.3,0.0,24.0,2.0,1.0,5.0,2.0,2.21,0.0,2.96,1.0,0.0,0.0,0.0,2.0,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,39.0,2.0,2.0,3.0,0.28,0.0,25.0,2.0,0.0,8.0,1.0,2.52,0.0,2.88,1.0,0.0,0.67,0.0,3.0,0.0,0
6.0,0.0,1.0,0.0,0.0,3.0,39.0,1.0,2.0,9.0,0.18,0.0,20.0,2.0,0.0,11.0,1.0,2.8,0.0,4.6,2.0,0.0,1.0,0.0,2.0,3.0,0
0.0,0.0,2.0,1.0,2.0,2.0,62.0,1.0,2.0,9.0,0.48,0.0,16.0,1.0,0.0,1.0,1.0,3.12,1.0,1.69,1.0,0.0,1.0,0.0,3.0,1.0,0
4.0,1.0,3.0,1.0,3.0,3.0,61.0,3.0,0.0,2.0,0.38,1.0,8.0,2.0,0.0,8.0,2.0,3.09,0.0,3.36,1.0,0.0,0.67,0.0,3.0,1.0,0
5.0,0.0,2.0,1.0,3.0,2.0,69.0,3.0,1.0,3.0,0.37,0.0,17.0,2.0,0.0,5.0,2.0,2.06,0.0,3.35,1.0,0.0,0.67,0.0,4.0,1.0,0
2.0,0.0,1.0,2.0,0.0,2.0,23.0,4.0,5.0,7.0,0.11,0.0,23.0,2.0,0.0,10.0,2.0,2.7,0.0,3.61,1.0,0.0,0.8,0.0,3.0,0.0,0
0.0,0.0,1.0,1.0,0.0,1.0,30.0,5.0,1.0,8.0,0.21,0.0,19.0,3.0,2.0,7.0,2.0,2.16,0.0,3.05,0.0,0.0,0.0,0.0,2.0,0.0,0
