test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
57,0,17.0,7.0,1.0,1.0,52.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5631484865245346,0.4368515134754653
104,0,15.0,0.0,3.0,3.0,4.0,5.0,5.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,17.0,2.0,2.0,8.06060606060606,1.0,83.0,0.0,0.5,0.0,2.0,7.0,0.5105609013240027,0.48943909867599733
115,0,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,5.0,7.0,0.841953481933045,0.15804651806695508
141,0,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,78.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.5631895437152716,0.43681045628472837
148,0,2.0,0.0,2.0,0.0,0.0,6.0,3.0,178.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,5.0,5.0,0.888090915208567,0.111909084791433
152,0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1158.0,2.0,7.0,40.0,30.0,0.0,4.0,2.0,28.0,2.0,0.0,1.88181818181818,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5458934048464491,0.4541065951535509
195,0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,76.0,47.0,8.0,8.0,13.0,0.0,2.0,0.0,18.0,5.0,0.0,4.36363636363636,0.0,1.0,0.0,1.0,0.0,2.0,5.0,0.6657630967987609,0.33423690320123917
196,0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,50.0,1.0,12.0,13.0,35.0,0.0,3.0,0.0,19.0,3.0,0.0,2.75,1.0,1.0,0.0,1.0,0.0,6.0,5.0,0.5067453226320513,0.49325467736794876
202,0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,22.0,1.0,2.0,8.0,25.0,0.0,3.0,0.0,9.0,2.0,0.0,1.55555555555556,1.0,1.0,0.0,1.0,0.0,5.0,1.0,0.5466301082597904,0.4533698917402096
216,0,1.0,0.0,1.0,1.0,51.0,1.0,1.0,102.0,40.0,1.0,2.0,56.0,5.0,2.0,0.0,5.0,2.0,0.0,2.48275862068966,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.8266460862257932,0.17335391377420686
310,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,45.0,1.0,0.0,18.0,36.0,0.0,1.0,0.0,14.0,2.0,1.0,10.5,1.0,1.0,0.0,1.0,0.0,3.0,5.0,0.5160311983350925,0.4839688016649076
331,0,0.0,0.0,1.0,1.0,0.0,16.0,1.0,38.0,2.0,0.0,49.0,28.0,0.0,1.0,0.0,9.0,2.0,1.0,2.25,1.0,1.0,0.0,0.666666666666667,0.0,1.0,2.0,0.793128681655186,0.206871318344814
491,0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,164.0,1.0,4.0,25.0,32.0,0.0,3.0,0.0,17.0,2.0,0.0,2.03092783505155,1.0,1.0,0.0,0.5,0.0,3.0,0.0,0.6390720724281809,0.36092792757181913
589,0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,300.0,1.0,4.0,17.0,89.0,0.0,3.0,0.0,7.0,1.0,0.0,2.52577319587629,1.0,1.0,0.0,0.666666666666667,0.0,3.0,5.0,0.5002413437292141,0.49975865627078586
599,0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,1598.0,1.0,11.0,7.0,181.0,0.0,3.0,27.0,0.0,2.0,0.0,3.57435897435897,0.0,1.0,0.0,0.545454545454545,0.0,5.0,9.0,0.6193968165561088,0.3806031834438912
601,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,23.0,2.0,0.0,13.0,52.0,0.0,5.0,0.0,10.0,2.0,0.0,1.88679245283019,1.0,1.0,0.0,0.8,0.0,3.0,5.0,0.6592413038723479,0.3407586961276521
637,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,97.0,41.0,1.0,12.0,47.0,0.0,4.0,0.0,13.0,2.0,0.0,1.95833333333333,1.0,1.0,0.0,0.666666666666667,0.0,1.0,3.0,0.6080308691855296,0.39196913081447043
655,0,7.0,0.0,1.0,2.0,0.0,2.0,2.0,175.0,7.0,7.0,35.0,49.0,1.0,3.0,0.0,31.0,5.0,164.0,4.33333333333333,1.0,1.0,0.0,1.0,0.0,5.0,5.0,0.6325338470463785,0.3674661529536215
731,0,5.0,0.0,1.0,1.0,1.0,5.0,2.0,270.0,6.0,19.0,25.0,27.0,1.0,2.0,3.0,31.0,4.0,0.0,6.6,0.0,1.0,0.0,0.888888888888889,0.0,1.0,8.0,0.6174926213430256,0.38250737865697443
755,0,3.0,2.0,1.0,0.0,0.0,3.0,2.0,86.0,5.0,7.0,7.0,14.0,2.0,2.0,2.0,16.0,3.0,0.0,4.0,1.0,17.0,0.0,1.0,0.0,5.0,4.0,0.7131011234987279,0.28689887650127216
770,0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,62.0,7.0,9.0,6.0,76.0,1.0,3.0,2324.0,10.0,4.0,0.0,3.73333333333333,1.0,1.0,0.0,0.5,0.0,2.0,5.0,0.5219631016548243,0.4780368983451757
897,0,1.0,0.0,2.0,0.0,17.0,6.0,3.0,133.0,1.0,0.0,0.0,17.0,0.0,9.0,1473.0,9.0,2.0,0.0,3.61111111111111,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.541648036953145,0.458351963046855
939,0,3.0,0.0,2.0,2.0,70.0,5.0,3.0,495.0,4.0,18.0,4.0,78.0,0.0,7.0,0.0,11.0,2.0,0.0,3.39506172839506,0.0,1.0,0.0,0.75,0.0,4.0,7.0,0.5408852775316364,0.4591147224683636
946,0,2.0,0.0,1.0,1.0,18.0,4.0,4.0,106.0,1.0,0.0,48.0,17.0,0.0,1.0,0.0,5.0,1.0,0.0,2.63157894736842,1.0,42.0,0.0,1.0,0.0,2.0,5.0,0.5674875776014521,0.4325124223985479
2825,0,4.0,0.0,1.0,1.0,0.0,5.0,5.0,111.0,1.0,0.0,12.0,11.0,7.0,2.0,1803.0,11.0,2.0,2.0,10.4666666666667,10.0,1.0,0.0,0.571428571428571,0.0,4.0,3.0,0.5922036490574263,0.40779635094257377
2936,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,37.0,53.0,8.0,38.0,76.0,0.0,3.0,0.0,38.0,1.0,240.0,1.63095238095238,0.0,1.0,0.0,0.714285714285714,0.0,3.0,1.0,0.5593274238568429,0.4406725761431571
2994,0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1301.0,3.0,6.0,11.0,20.0,0.0,3.0,0.0,9.0,1.0,0.0,4.0,0.0,1.0,0.0,0.5,0.0,4.0,3.0,0.5007514425474344,0.4992485574525655
3867,0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,56.0,1.0,5.0,3.0,13.0,0.0,1.0,4.0,16.0,2.0,0.0,8.1578947368421,1.0,1.0,0.0,0.6,0.0,2.0,3.0,0.6495599847531195,0.3504400152468805
3877,0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,42.0,1.0,26.0,17.0,47.0,0.0,5.0,2.0,15.0,2.0,0.0,1.85106382978723,1.0,1.0,0.0,0.5,0.0,1.0,4.0,0.5225355936320171,0.477464406367983
3912,0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,55.0,1.0,5.0,3.0,13.0,0.0,1.0,3.0,16.0,2.0,0.0,8.0,1.0,1.0,0.0,0.5,0.0,2.0,5.0,0.574614434542347,0.42538556545765305
3919,0,10.0,0.0,1.0,1.0,56.0,0.0,1.0,48.0,1.0,1.0,16.0,46.0,0.0,5.0,0.0,14.0,2.0,0.0,1.72340425531915,1.0,1.0,0.0,0.5,0.0,4.0,3.0,0.5230127270832008,0.47698727291679927
3926,0,1.0,0.0,2.0,1.0,3.0,5.0,2.0,95.0,1.0,7.0,4.0,5.0,2.0,3.0,0.0,19.0,1.0,1.0,10.8461538461538,1.0,1.0,0.0,0.666666666666667,0.0,3.0,0.0,0.7044834613145445,0.29551653868545547
4145,0,10.0,0.0,1.0,6.0,0.0,1.0,2.0,99.0,3.0,10.0,25.0,51.0,0.0,5.0,0.0,22.0,2.0,0.0,4.12676056338028,0.0,1.0,0.0,0.428571428571429,0.0,4.0,0.0,0.5709565497950899,0.42904345020491
4147,0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,47.0,1.0,4.0,2.0,6.0,1.0,3.0,0.0,19.0,2.0,1.0,3.0,1.0,10.0,0.0,0.75,0.0,1.0,5.0,0.5753635665701542,0.42463643342984586
4304,0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,97.0,69.0,7.0,10.0,167.0,0.0,3.0,2.0,32.0,4.0,0.0,2.59659090909091,1.0,1.0,0.0,0.625,0.0,2.0,8.0,0.6316247239345615,0.3683752760654385
4555,0,4.0,0.0,1.0,0.0,24.0,0.0,5.0,20.0,1.0,0.0,4.0,1.0,1.0,1.0,2976.0,1.0,1.0,2.0,17.4,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.6347575299957311,0.3652424700042689
4704,0,1.0,0.0,1.0,40.0,0.0,2.0,4.0,64.0,2.0,33.0,3.0,6.0,2.0,5.0,0.0,11.0,2.0,0.0,9.06666666666667,1.0,1.0,0.0,0.666666666666667,0.0,2.0,4.0,0.5368265535410752,0.46317344645892483
6733,0,4.0,0.0,6.0,1.0,1.0,14.0,3.0,51.0,2.0,9.0,4.0,6.0,1.0,3.0,0.0,17.0,1.0,1.0,7.52631578947368,1.0,1.0,0.0,0.4,0.0,1.0,2.0,0.808975050608728,0.191024949391272
