test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
59,0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,415.0,1.0,2.0,3.0,65.0,0.0,1.0,1.0,27.0,1.0,0.0,3.1,0.0,1.0,0.0,0.6,1.0,1.0,0.9613512067421024,0.038648793257897565
59,1,0.0,0.0,1.0,0.0,0.0,6.0,1.0,505.0,1.0,2.0,3.0,75.0,0.0,1.0,1.0,28.0,1.0,0.0,3.3,0.0,1.0,0.0,1.0,2.0,1.0,0.7992249619429722,0.20077503805702782
59,2,0.0,0.0,1.0,0.0,0.0,4.0,1.0,208.0,1.0,2.0,18.0,44.0,0.0,3.0,0.0,17.0,2.0,0.0,1.8,1.0,1.0,0.0,0.5,2.0,2.0,0.8400028340362458,0.15999716596375427
59,3,1.0,0.0,1.0,0.0,0.0,2.0,1.0,248.0,2.0,0.0,4.0,75.0,0.0,3.0,0.0,32.0,1.0,0.0,3.4,1.0,0.0,0.0,1.0,4.0,6.0,0.864989495286262,0.13501050471373804
59,4,0.0,0.0,1.0,0.0,1.0,6.0,1.0,433.0,1.0,2.0,1.0,65.0,0.0,4.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.7,3.0,2.0,0.9490157707371519,0.05098422926284804
59,5,1.0,1.0,1.0,0.0,81.0,1.0,1.0,370.0,75.0,0.0,3.0,226.0,0.0,3.0,2.0,11.0,2.0,0.0,2.1,1.0,1.0,0.0,0.4,3.0,8.0,0.9307093235590692,0.06929067644093083
59,6,1.0,1.0,1.0,0.0,85.0,1.0,1.0,393.0,79.0,0.0,4.0,238.0,0.0,3.0,2.0,11.0,2.0,0.0,2.1,1.0,1.0,0.0,0.8,3.0,8.0,0.8518815302294171,0.1481184697705828
59,7,17.0,2.0,1.0,0.0,4.0,1.0,2.0,382.0,1.0,34.0,69.0,158.0,0.0,2.0,7.0,114.0,3.0,0.0,4.0,0.0,1.0,0.0,0.9,2.0,12.0,0.9372592834983939,0.06274071650160605
59,8,1.0,3.0,1.0,1.0,0.0,12.0,2.0,284.0,2.0,0.0,4.0,12.0,0.0,2.0,0.0,2.0,2.0,0.0,2.7,0.0,1.0,0.0,1.0,2.0,1.0,0.9989022847775655,0.0010977152224344736
59,9,3.0,0.0,2.0,3.0,71.0,5.0,3.0,509.0,5.0,0.0,5.0,82.0,0.0,2.0,0.0,12.0,2.0,0.0,3.4,0.0,1.0,0.0,0.5,4.0,8.0,0.6050318219513623,0.3949681780486377
