test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
30,0,1.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.0,0.0,2.0,2.0,0.53,0.47
30,1,1.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,2.3,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.0,0.0,2.0,2.0,0.54,0.46
252,0,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,0.27,0.0,98.0,2.0,3.0,3.0,24.0,2.0,0.4,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,1.0,7.0,0.51,0.49
252,1,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,0.27,0.0,98.0,2.0,3.0,3.0,24.0,2.0,1.3,1.0,0.3,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.51,0.49
252,2,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,0.27,0.0,98.0,2.0,3.0,3.0,24.0,2.0,1.4,1.0,0.3,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.51,0.49
252,3,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,0.27,0.0,98.0,2.0,3.0,3.0,24.0,2.0,1.1,1.0,0.2,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.52,0.48
252,4,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,1.7,0.0,98.0,2.0,3.0,3.0,24.0,2.0,9.64285714285714,1.0,0.5,1.0,1.0,0.590909090909091,0.0,1.0,7.0,0.51,0.49
252,5,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,1.6,0.0,98.0,2.0,3.0,3.0,24.0,2.0,2.3,1.0,0.5,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.52,0.48
252,6,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,1.7,0.0,98.0,2.0,3.0,3.0,24.0,2.0,2.5,1.0,0.5,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.52,0.48
252,7,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,0.8,0.0,98.0,2.0,3.0,3.0,24.0,2.0,1.1,1.0,0.2,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.54,0.46
252,8,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,0.27,0.0,98.0,2.0,3.0,3.0,24.0,2.0,1.8,1.0,0.4,1.0,1.0,0.590909090909091,0.0,6.0,7.0,0.52,0.48
252,9,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,9.4,0.0,98.0,2.0,3.0,3.0,24.0,2.0,9.64285714285714,1.0,2.7,1.0,1.0,0.590909090909091,0.0,1.0,7.0,0.51,0.49
252,10,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,1.4,0.0,98.0,2.0,3.0,3.0,24.0,2.0,2.0,1.0,0.4,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.52,0.48
252,11,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,1.2,0.0,98.0,2.0,3.0,3.0,24.0,2.0,1.8,1.0,0.4,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.52,0.48
252,12,3.0,0.0,2.0,3.0,1.0,2.0,3.0,30.0,0.0,0.0,98.0,2.0,3.0,3.0,24.0,2.0,9.64285714285714,1.0,0.0,1.0,1.0,0.590909090909091,0.0,1.0,7.0,0.52,0.48
252,13,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,3.2,0.0,98.0,2.0,3.0,3.0,24.0,2.0,9.64285714285714,1.0,0.9,1.0,1.0,0.590909090909091,0.0,2.0,7.0,0.51,0.49
252,14,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,0.27,0.0,98.0,2.0,3.0,3.0,24.0,2.0,1.4,1.0,0.3,1.0,1.0,0.590909090909091,0.0,5.0,7.0,0.52,0.48
252,15,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,2.0,0.0,98.0,2.0,3.0,3.0,24.0,2.0,2.9,1.0,0.6,1.0,1.0,0.590909090909091,0.0,1.0,7.0,0.53,0.47
252,16,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,0.3,0.0,98.0,2.0,3.0,3.0,24.0,2.0,0.5,1.0,0.1,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.52,0.48
252,17,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,1.4,0.0,98.0,2.0,3.0,3.0,24.0,2.0,2.0,1.0,0.4,1.0,1.0,0.590909090909091,0.0,6.0,7.0,0.53,0.47
252,18,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,0.27,0.0,98.0,2.0,3.0,3.0,24.0,2.0,2.5,1.0,0.5,1.0,1.0,0.590909090909091,0.0,5.0,7.0,0.52,0.48
252,19,3.0,0.0,4.0,3.0,1.0,2.0,3.0,30.0,1.6,0.0,98.0,2.0,3.0,3.0,24.0,2.0,2.3,1.0,0.5,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.51,0.49
252,20,3.0,0.0,2.0,3.0,1.0,2.0,3.0,30.0,6.0,0.0,98.0,2.0,3.0,3.0,24.0,2.0,9.64285714285714,1.0,1.8,1.0,1.0,0.590909090909091,0.0,2.0,7.0,0.52,0.48
252,21,3.0,0.0,5.0,3.0,1.0,2.0,3.0,30.0,1.2,0.0,98.0,2.0,3.0,3.0,24.0,2.0,1.8,1.0,0.4,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.51,0.49
252,22,3.0,0.0,2.0,3.0,1.0,2.0,3.0,30.0,0.0,0.0,98.0,2.0,3.0,3.0,24.0,2.0,0.1,1.0,0.0,1.0,1.0,0.590909090909091,0.0,1.0,7.0,0.59,0.41
252,23,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,0.9,0.0,98.0,2.0,3.0,3.0,24.0,2.0,1.4,1.0,0.3,1.0,1.0,0.590909090909091,0.0,5.0,7.0,0.53,0.47
252,24,3.0,0.0,2.0,3.0,1.0,2.0,3.0,30.0,2.0,0.0,98.0,2.0,3.0,3.0,24.0,2.0,2.9,1.0,0.6,1.0,1.0,0.590909090909091,0.0,1.0,7.0,0.55,0.45
252,25,3.0,0.0,7.0,3.0,1.0,2.0,3.0,30.0,3.8,0.0,98.0,2.0,3.0,3.0,24.0,2.0,9.64285714285714,1.0,1.1,1.0,1.0,0.590909090909091,0.0,6.0,7.0,0.51,0.49
252,26,3.0,0.0,1.0,3.0,1.0,2.0,3.0,30.0,0.3,0.0,98.0,2.0,3.0,3.0,24.0,2.0,0.5,1.0,0.1,1.0,1.0,0.590909090909091,0.0,4.0,7.0,0.53,0.47
