test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
30,0,21.0,137.0,2.0,14.0,2.0,7.0,7.0,17.0,0.41,9.0,77.0,3.0,2.0,4.0,9.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,9.0,0.51,0.49
30,1,1.0,1.0,2.0,14.0,7.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.2,0.0,2.0,8.0,0.53,0.47
30,2,21.0,1.0,1.0,14.0,2.0,8.0,0.0,17.0,0.41,0.0,74.0,3.0,2.0,4.0,0.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.58,0.42
30,3,1.0,1.0,2.0,14.0,7.0,8.0,5.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.2,0.0,2.0,8.0,0.55,0.45
30,4,21.0,1.0,2.0,14.0,2.0,8.0,0.0,17.0,0.41,0.0,74.0,3.0,2.0,4.0,0.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.54,0.46
30,5,21.0,1.0,1.0,14.0,2.0,8.0,0.0,17.0,0.41,0.0,74.0,3.0,2.0,4.0,0.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,1.0,2.0,0.58,0.42
30,6,21.0,1.0,2.0,4.0,2.0,8.0,8.0,17.0,42.2,0.0,77.0,3.0,2.0,4.0,7.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,6.0,0.777777777777778,0.0,2.0,2.0,0.55,0.45
49,0,59.0,1.0,1.0,17.0,1.0,25.0,0.0,29.0,0.15,1.0,74.0,4.0,4.0,3.0,0.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,1.0,3.0,0.53,0.47
252,0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,30.0,0.27,0.0,98.0,2.0,3.0,3.0,24.0,2.0,9.64285714285714,1.0,4.11224489795918,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.51,0.49
252,1,3.0,0.0,1.0,3.0,1.0,2.0,3.0,17.0,0.27,0.0,98.0,2.0,3.0,3.0,24.0,2.0,9.64285714285714,1.0,23.8,1.0,1.0,0.590909090909091,0.0,3.0,7.0,0.52,0.48
