test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
11,0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,26.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,3.0,3.0,0.58514935,0.41485065
1516,0,17.0,7.0,8.0,1.0,0.0,2.0,1.0,681.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,0.0,0.0,0.75,0.0,1.0,2.0,1.0,0.5278989,0.47210112
38,0,0.0,114.0,1.0,0.0,0.0,6.0,1.0,768.0,1.0,0.0,0.0,68.0,0.0,2.0,1.0,40.0,2.0,0.0,16.0,0.0,0.375,0.0,3.0,4.0,9.0,0.5060003,0.49399975
76,0,0.0,0.0,3.0,0.0,1.0,6.0,5.0,64.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,10.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,3.0,0.50948626,0.49051374
1537,0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,43.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,1.0,5.0,0.7760066,0.22399344
106,0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,71.0,3.0,1.0,7.0,13.0,0.0,2.0,0.0,17.0,5.0,0.0,0.0,0.0,0.5,0.0,2.0,3.0,5.0,0.6828034,0.31719664
107,0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,39.0,1.0,2.0,43.0,26.0,0.0,3.0,0.0,14.0,3.0,0.0,1.0,0.0,0.666666666666667,0.0,2.0,1.0,5.0,0.6492109,0.35078913
110,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,8.0,25.0,0.0,3.0,0.0,9.0,6.0,0.0,0.0,0.0,0.333333333333333,0.0,5.0,1.0,1.0,0.82411253,0.17588745
123,0,0.0,0.0,1.0,7.0,0.0,2.0,2.0,246.0,1.0,0.0,3.0,84.0,0.0,1.0,1.0,33.0,1.0,0.0,1.0,0.0,0.571428571428571,0.0,4.0,4.0,4.0,0.600925,0.39907497
153,0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,172.0,19.0,10.0,1.0,12.0,0.0,2.0,91.0,12.0,2.0,1.0,0.0,0.0,0.625,0.0,4.0,0.0,5.0,0.56754506,0.4324549
1620,0,4.0,0.0,1.0,1.0,1.0,2.0,3.0,60.0,1.0,7.0,9.0,10.0,1.0,3.0,0.0,11.0,1.0,1.0,1.0,0.0,0.4,0.0,1.0,3.0,3.0,0.64448804,0.35551196
204,0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,116.0,1.0,0.0,1.0,11.0,0.0,1.0,0.0,7.0,3.0,0.0,1.0,0.0,0.833333333333333,0.0,3.0,2.0,5.0,0.5324587,0.46754128
1641,0,5.0,0.0,3.0,0.0,0.0,6.0,5.0,165.0,1.0,13.0,0.0,2.0,2.0,2.0,0.0,25.0,1.0,2.0,2.0,0.0,0.6,0.0,1.0,2.0,1.0,0.5641662,0.43583378
1682,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,678.0,1.0,0.0,4.0,25.0,0.0,3.0,1.0,15.0,3.0,1.0,1.0,0.0,0.2,0.0,3.0,3.0,3.0,0.9365223,0.06347771
