"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-0.012 < OWN_COMMIT <= 0.041'","b'target = 0'",0.33871,714,0.33871,714,1,0.01944,1.0609,2.90103e-23,0.9426,1987
"b'000001'","b'-0.1 < CountClassCoupled <= 2.2'","b'target = 0'",0.30455,642,0.30455,642,1,0.01748,1.0609,1.68546e-20,0.9426,1987
"b'000002'","b'0.9 < CountDeclInstanceMethod <= 4.3'","b'target = 0'",0.27135,572,0.27135,572,1,0.01558,1.0609,6.04572e-18,0.9426,1987
"b'000003'","b'CountOutput_Mean <= 1.2'","b'target = 0'",0.18691,394,0.18691,394,1,0.01073,1.0609,5.85861e-12,0.9426,1987
"b'000004'","b'CountClassCoupled <= -0.1'","b'target = 0'",0.10816,228,0.10816,228,1,0.00621,1.0609,6.24709e-07,0.9426,1987
"b'000005'","b'0.894 < CountClassBase <= 1.008 & 0.996 < AvgEssential <= 1.0455'","b'target = 0'",0.34345,724,0.34298,723,0.99862,0.01924,1.05943,2.72008e-17,0.9426,1987
"b'000006'","b'2.2 < CountClassCoupled <= 4.4'","b'target = 0'",0.20731,437,0.20683,436,0.99771,0.01143,1.05847,8.47491e-12,0.9426,1987
"b'000007'","b'0.81 < AvgCyclomaticModified <= 1.18'","b'target = 0'",0.36385,767,0.3629,765,0.99739,0.01994,1.05813,6.28544e-22,0.9426,1987
"b'000008'","b'4.3 < CountDeclInstanceMethod <= 8.65'","b'target = 0'",0.17932,378,0.17884,377,0.99735,0.00982,1.05809,5.52574e-10,0.9426,1987
"b'000009'","b'1.2 < CountOutput_Mean <= 2.2'","b'target = 0'",0.20398,430,0.20304,428,0.99535,0.01076,1.05596,2.39111e-10,0.9426,1987
