"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'CountClassCoupled <= 0.2'","b'target = 0'",0.18275,394,0.18275,394,1,0.0089,1.05119,3.48623e-10,0.9513,2051
"b'000001'","b'CountInput_Mean <= 0.8'","b'target = 0'",0.17625,380,0.17625,380,1,0.00858,1.05119,8.20906e-10,0.9513,2051
"b'000002'","b'-0.011 < OWN_COMMIT <= 0.063'","b'target = 0'",0.31494,679,0.31447,678,0.99853,0.01487,1.04965,8.88883e-17,0.9513,2051
"b'000003'","b'CountOutput_Mean <= 1.38'","b'target = 0'",0.20965,452,0.20918,451,0.99779,0.00975,1.04887,2.85046e-10,0.9513,2051
"b'000004'","b'0.2 < CountClassCoupled <= 1.86'","b'target = 0'",0.23516,507,0.23423,505,0.99606,0.01052,1.04705,1.64983e-10,0.9513,2051
"b'000005'","b'1.38 < CountOutput_Mean <= 2.07'","b'target = 0'",0.20547,443,0.20455,441,0.99549,0.00908,1.04645,7.28065e-09,0.9513,2051
"b'000006'","b'0.8 < CountInput_Mean <= 1.98'","b'target = 0'",0.20315,438,0.20176,435,0.99315,0.0085,1.04399,9.34788e-08,0.9513,2051
"b'000007'","b'RatioCommentToCode > 1.935'","b'target = 0'",0.19852,428,0.19666,424,0.99065,0.00781,1.04137,1.11915e-06,0.9513,2051
"b'000008'","b'0.54 < CountDeclClass <= 1.005'","b'target = 0'",0.6475,1396,0.63544,1370,0.98138,0.01947,1.03162,1.15426e-17,0.9513,2051
"b'000009'","b'0.85 < AvgCyclomaticModified <= 1.06'","b'target = 0'",0.40213,867,0.39378,849,0.97924,0.01124,1.02937,1.74628e-07,0.9513,2051
