"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-0.011 < OWN_COMMIT <= 0.086'","b'target = 0'",0.31068,695,0.31024,694,0.99856,0.01302,1.04382,3.81962e-15,0.95664,2140
"b'000001'","b'1.22 < CountInput_Mean <= 2.25'","b'target = 0'",0.22754,509,0.22709,508,0.99804,0.00942,1.04327,2.20622e-10,0.95664,2140
"b'000002'","b'CountClassCoupled <= 0.52'","b'target = 0'",0.22173,496,0.22128,495,0.99798,0.00917,1.04322,4.51085e-10,0.95664,2140
"b'000003'","b'1.26 < CountOutput_Mean <= 2.24'","b'target = 0'",0.211,472,0.21055,471,0.99788,0.0087,1.04311,1.66162e-09,0.95664,2140
"b'000004'","b'0.52 < CountClassCoupled <= 1.92'","b'target = 0'",0.18596,416,0.18552,415,0.9976,0.00762,1.04281,3.2089e-08,0.95664,2140
"b'000005'","b'CountOutput_Mean <= 1.26'","b'target = 0'",0.1958,438,0.1949,436,0.99543,0.0076,1.04055,1.30463e-07,0.95664,2140
"b'000006'","b'CountInput_Mean <= 1.22'","b'target = 0'",0.19312,432,0.19222,430,0.99537,0.00748,1.04049,1.75871e-07,0.95664,2140
"b'000007'","b'RatioCommentToCode > 2'","b'target = 0'",0.19848,444,0.19714,441,0.99324,0.00727,1.03826,8.31747e-07,0.95664,2140
"b'000008'","b'-0.685 < CountDeclMethodPrivate <= 0.07'","b'target = 0'",0.55521,1242,0.5494,1229,0.98953,0.01826,1.03439,1.46904e-18,0.95664,2140
"b'000009'","b'-0.21 < CountDeclMethodProtected <= 0.13'","b'target = 0'",0.48949,1095,0.48279,1080,0.9863,0.01452,1.03101,1.80423e-12,0.95664,2140
