"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.42 < CountInput_Mean <= 2.12'","b'target = 0'",0.275,616,0.275,616,1,0.01203,1.04575,8.93353e-15,0.95625,2142
"b'000001'","b'-0.56 < CountClassCoupled <= 1.56'","b'target = 0'",0.2933,657,0.29286,656,0.99848,0.01239,1.04416,2.98597e-14,0.95625,2142
"b'000002'","b'1.26 < CountOutput_Mean <= 2.26'","b'target = 0'",0.20848,467,0.20804,466,0.99786,0.00867,1.04351,1.77843e-09,0.95625,2142
"b'000003'","b'CountOutput_Mean <= 1.26'","b'target = 0'",0.19911,446,0.19866,445,0.99776,0.00826,1.04341,5.50628e-09,0.95625,2142
"b'000004'","b'RatioCommentToCode > 1.835'","b'target = 0'",0.19643,440,0.19598,439,0.99773,0.00815,1.04337,7.58245e-09,0.95625,2142
"b'000005'","b'-0.015 < OWN_COMMIT <= 0.053'","b'target = 0'",0.33705,755,0.33616,753,0.99735,0.01385,1.04298,1.52146e-15,0.95625,2142
"b'000006'","b'CountClassBase <= 0.915'","b'target = 0'",0.15714,352,0.1567,351,0.99716,0.00643,1.04278,7.12989e-07,0.95625,2142
"b'000007'","b'-0.65 < CountDeclInstanceMethod <= 4.6'","b'target = 0'",0.31518,706,0.31295,701,0.99292,0.01156,1.03835,5.95796e-11,0.95625,2142
"b'000008'","b'-0.32 < CountDeclMethodPrivate <= 0.14'","b'target = 0'",0.54911,1230,0.5433,1217,0.98943,0.01822,1.0347,2.09973e-18,0.95625,2142
"b'000009'","b'0.928 < AvgCyclomaticModified <= 1.072'","b'target = 0'",0.36875,826,0.36339,814,0.98547,0.01078,1.03056,2.45219e-08,0.95625,2142
