"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'RatioCommentToCode > 1.67'","b'target = 0'",0.198,415,0.19561,410,0.98795,0.03172,1.19351,5.88501e-31,0.82777,1735
"b'000001'","b'1.04 < CountInput_Mean <= 2.4 & -0.56 < CountDeclMethodPrivate <= 1.32'","b'target = 0'",0.1751,367,0.16985,356,0.97003,0.02491,1.17186,5.0614e-09,0.82777,1735
"b'000002'","b'0.895 < RatioCommentToCode <= 1.67'","b'target = 0'",0.20038,420,0.1937,406,0.96667,0.02783,1.1678,6.32539e-22,0.82777,1735
"b'000003'","b'0.76 < CountOutput_Min <= 1.255 & -0.255 < AvgLineBlank <= 0.045'","b'target = 0'",0.18989,398,0.18321,384,0.96482,0.02603,1.16557,1.84389e-13,0.82777,1735
"b'000004'","b'-3.56 < CountDeclMethodPrivate <= -0.56'","b'target = 0'",0.0625,131,0.06011,126,0.96183,0.00838,1.16196,1.44936e-06,0.82777,1735
"b'000005'","b'0.99 < MINOR_LINE <= 1.38'","b'target = 0'",0.30582,641,0.29389,616,0.961,0.04074,1.16095,1.4194e-32,0.82777,1735
"b'000006'","b'-0.15 < CountClassCoupled <= 2.4 & 0.991 < AvgEssential <= 1.054'","b'target = 0'",0.24523,514,0.23473,492,0.9572,0.03174,1.15636,1.9132e-10,0.82777,1735
"b'000007'","b'0.991 < AvgEssential <= 1.054 & -61.3 < CountDeclInstanceVariable <= 5.4'","b'target = 0'",0.50573,1060,0.48378,1014,0.9566,0.06516,1.15564,7.9385e-27,0.82777,1735
"b'000008'","b'-0.2 < MAJOR_LINE <= 0.11 & 0.991 < AvgEssential <= 1.054'","b'target = 0'",0.3125,655,0.29866,626,0.95573,0.03999,1.15458,4.77342e-14,0.82777,1735
"b'000009'","b'1.04 < CountInput_Mean <= 2.4 & 0 < CountDeclClass <= 3.1'","b'target = 0'",0.18989,398,0.1813,380,0.95477,0.02412,1.15343,5.90406e-09,0.82777,1735
