"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'RatioCommentToCode > 1.505'","b'target = 0'",0.20019,427,0.19316,412,0.96487,0.02075,1.12034,5.66608e-15,0.86123,1837
"b'000001'","b'0.45 < RatioCommentToCode <= 0.75'","b'target = 0'",0.21425,457,0.20488,437,0.95624,0.02036,1.11032,2.03772e-13,0.86123,1837
"b'000002'","b'17.2 < CountLineComment <= 25.6'","b'target = 0'",0.27473,586,0.26254,560,0.95563,0.02594,1.10961,1.78194e-17,0.86123,1837
"b'000003'","b'MINOR_LINE <= 1.02'","b'target = 0'",0.27426,585,0.2616,558,0.95385,0.0254,1.10754,9.13392e-17,0.86123,1837
"b'000004'","b'0.98 < CountInput_Mean <= 2.16'","b'target = 0'",0.22597,482,0.21519,459,0.95228,0.02058,1.10573,4.89537e-13,0.86123,1837
"b'000005'","b'0.75 < RatioCommentToCode <= 1.505'","b'target = 0'",0.19034,406,0.18097,386,0.95074,0.01704,1.10393,1.58201e-10,0.86123,1837
"b'000006'","b'PercentLackOfCohesion <= 3'","b'target = 0'",0.23113,493,0.21894,467,0.94726,0.01988,1.0999,6.10754e-12,0.86123,1837
"b'000007'","b'CountClassCoupled <= 0.34'","b'target = 0'",0.19737,421,0.18612,397,0.94299,0.01614,1.09494,3.4078e-09,0.86123,1837
"b'000008'","b'CountInput_Mean <= 0.98'","b'target = 0'",0.18519,395,0.1744,372,0.94177,0.01492,1.09352,2.14811e-08,0.86123,1837
"b'000009'","b'0.34 < CountClassCoupled <= 2.32'","b'target = 0'",0.2166,462,0.20394,435,0.94156,0.0174,1.09327,8.82657e-10,0.86123,1837
