"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-0.55 < CountClassCoupled <= 2.65 & 0.525 < CountDeclClass <= 1.005'","b'target = 0'",0.19713,440,0.19131,427,0.97045,0.02359,1.14063,1.73737e-10,0.85081,1899
"b'000001'","b'RatioCommentToCode > 1.675'","b'target = 0'",0.19579,437,0.18862,421,0.96339,0.02204,1.13232,8.822e-17,0.85081,1899
"b'000002'","b'0.78 < RatioCommentToCode <= 1.675'","b'target = 0'",0.20341,454,0.19579,437,0.96256,0.02273,1.13134,3.3283e-17,0.85081,1899
"b'000003'","b'-0.55 < CountClassCoupled <= 2.65 & -0.36 < CountDeclClassMethod <= 0.19'","b'target = 0'",0.23387,522,0.22446,501,0.95977,0.02548,1.12807,1.0696e-08,0.85081,1899
"b'000004'","b'0.465 < RatioCommentToCode <= 0.78'","b'target = 0'",0.21013,469,0.19982,446,0.95096,0.02104,1.11772,3.82238e-14,0.85081,1899
"b'000005'","b'1 < MINOR_LINE <= 1.5'","b'target = 0'",0.1138,254,0.10797,241,0.94882,0.01115,1.1152,2.01795e-07,0.85081,1899
"b'000006'","b'17.1 < CountLineComment <= 26.2'","b'target = 0'",0.26971,602,0.25448,568,0.94352,0.02501,1.10897,5.68018e-16,0.85081,1899
"b'000007'","b'1.12 < CountInput_Mean <= 2.12'","b'target = 0'",0.21371,477,0.19937,445,0.93291,0.01755,1.09651,8.60314e-10,0.85081,1899
"b'000008'","b'1.15 < CountClassBase <= 1.81'","b'target = 0'",0.1819,406,0.16801,375,0.92365,0.01325,1.08561,9.24536e-07,0.85081,1899
"b'000009'","b'26.2 < CountLineComment <= 36.4'","b'target = 0'",0.19444,434,0.17921,400,0.92166,0.01378,1.08328,7.15332e-07,0.85081,1899
