"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'RatioCommentToCode > 1.485'","b'target = 0'",0.18952,405,0.18718,400,0.98765,0.03677,1.24447,7.99766e-38,0.79364,1696
"b'000001'","b'0.45 < CountClassCoupled <= 2.6 & 0.885 < CountOutput_Min <= 1.33'","b'target = 0'",0.10903,233,0.10763,230,0.98712,0.0211,1.2438,9.86631e-19,0.79364,1696
"b'000002'","b'2.26 < CountInput_Mean <= 3.4 & 0.55 < CountDeclClass <= 1.055'","b'target = 0'",0.11324,242,0.11137,238,0.98347,0.0215,1.2392,1.20907e-09,0.79364,1696
"b'000003'","b'0.45 < CountClassCoupled <= 2.6 & 0.55 < CountDeclClass <= 1.055'","b'target = 0'",0.12962,277,0.12728,272,0.98195,0.02441,1.23728,8.82956e-11,0.79364,1696
"b'000004'","b'0.45 < CountClassCoupled <= 2.6 & 0.908 < CountPath_Min <= 1.078'","b'target = 0'",0.16144,345,0.15723,336,0.97391,0.0291,1.22715,3.99459e-18,0.79364,1696
"b'000005'","b'0.45 < CountClassCoupled <= 2.6 & -0.225 < CountDeclClassMethod <= 0.06'","b'target = 0'",0.16893,361,0.16378,350,0.96953,0.02971,1.22163,1.44492e-10,0.79364,1696
"b'000006'","b'0.92 < CountInput_Min <= 1.81 & -0.024 < OWN_COMMIT <= 0.0125'","b'target = 0'",0.10435,223,0.10108,216,0.96861,0.01826,1.22047,1.07743e-08,0.79364,1696
"b'000007'","b'-0.22 < MAJOR_LINE <= 0.21 & 0.55 < CountDeclClass <= 1.055'","b'target = 0'",0.21759,465,0.21058,450,0.96774,0.03788,1.21938,1.28891e-14,0.79364,1696
"b'000008'","b'-0.22 < MAJOR_LINE <= 0.21 & -0.56 < CountDeclMethodPrivate <= 0.15'","b'target = 0'",0.26907,575,0.25971,555,0.96522,0.04617,1.2162,2.55117e-10,0.79364,1696
"b'000009'","b'0.55 < CountDeclClass <= 1.055 & -0.56 < CountDeclMethodPrivate <= 0.15'","b'target = 0'",0.27983,598,0.26907,575,0.96154,0.04698,1.21156,1.43948e-09,0.79364,1696
