"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.925 < RatioCommentToCode <= 1.465'","b'target = 0'",0.19642,417,0.19265,409,0.98082,0.02427,1.1441,4.46638e-21,0.85728,1820
"b'000001'","b'RatioCommentToCode > 1.465'","b'target = 0'",0.19783,420,0.19124,406,0.96667,0.02164,1.1276,5.02798e-16,0.85728,1820
"b'000002'","b'1.3 < CountInput_Mean <= 2.48'","b'target = 0'",0.23599,501,0.22751,483,0.96407,0.0252,1.12457,1.93355e-18,0.85728,1820
"b'000003'","b'0.53 < RatioCommentToCode <= 0.925'","b'target = 0'",0.20772,441,0.19925,423,0.95918,0.02117,1.11887,1.66548e-14,0.85728,1820
"b'000004'","b'1.03 < MINOR_LINE <= 1.62'","b'target = 0'",0.13848,294,0.13236,281,0.95578,0.01364,1.1149,5.42216e-09,0.85728,1820
"b'000005'","b'0.135 < MAJOR_LINE <= 0.64'","b'target = 0'",0.1041,221,0.09939,211,0.95475,0.01015,1.1137,8.68706e-07,0.85728,1820
"b'000006'","b'-0.04 < CountClassCoupled <= 1.74'","b'target = 0'",0.28026,595,0.26425,561,0.94286,0.02398,1.09983,3.30411e-14,0.85728,1820
"b'000007'","b'0.05 < MaxNesting_Mean <= 0.425'","b'target = 0'",0.17051,362,0.16062,341,0.94199,0.01444,1.09881,2.96618e-08,0.85728,1820
"b'000008'","b'MaxNesting_Mean <= 0.05'","b'target = 0'",0.23081,490,0.2162,459,0.93673,0.01834,1.09269,6.00375e-10,0.85728,1820
"b'000009'","b'-0.235 < AvgLineBlank <= 0.075 & 0.968 < CountPath_Min <= 1.038'","b'target = 0'",0.40367,857,0.37635,799,0.93232,0.03029,1.08754,1.20453e-10,0.85728,1820
