"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'RatioCommentToCode > 1.94'","b'target = 0'",0.1981,437,0.19583,432,0.98856,0.03024,1.18262,6.75483e-31,0.8359,1844
"b'000001'","b'-0.21 < MAJOR_LINE <= 0.13 & -0.36 < CountDeclClassMethod <= 0.025'","b'target = 0'",0.27153,599,0.25929,572,0.95492,0.03232,1.14239,9.10163e-10,0.8359,1844
"b'000002'","b'0.905 < RatioCommentToCode <= 1.94'","b'target = 0'",0.20036,442,0.1913,422,0.95475,0.02381,1.14218,3.40117e-17,0.8359,1844
"b'000003'","b'1.01 < MINOR_LINE <= 1.5'","b'target = 0'",0.09882,218,0.09429,208,0.95413,0.01168,1.14144,1.94909e-08,0.8359,1844
"b'000004'","b'0.62 < CountDeclClass <= 1.16 & -0.36 < CountDeclClassMethod <= 0.025'","b'target = 0'",0.3699,816,0.3495,771,0.94485,0.0403,1.13034,6.87418e-11,0.8359,1844
"b'000005'","b'14.6 < CountLineComment <= 29.8'","b'target = 0'",0.36083,796,0.34089,752,0.94472,0.03927,1.13018,1.09784e-28,0.8359,1844
"b'000006'","b'0.495 < RatioCommentToCode <= 0.905'","b'target = 0'",0.19266,425,0.18178,401,0.94353,0.02074,1.12876,2.02825e-13,0.8359,1844
"b'000007'","b'-0.3 < CountDeclInstanceVariable <= 1.14'","b'target = 0'",0.2883,636,0.27199,600,0.9434,0.03099,1.1286,4.78386e-21,0.8359,1844
"b'000008'","b'0.13 < MAJOR_LINE <= 0.71'","b'target = 0'",0.11151,246,0.10517,232,0.94309,0.01195,1.12823,8.30637e-08,0.8359,1844
"b'000009'","b'MINOR_LINE <= 1.01'","b'target = 0'",0.30054,663,0.28196,622,0.93816,0.03073,1.12233,5.64676e-20,0.8359,1844
