"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'RatioCommentToCode > 2.35'","b'target = 0'",0.19655,433,0.19383,427,0.98614,0.0285,1.17241,4.82399e-28,0.84113,1853
"b'000001'","b'19.4 < CountLineComment <= 26.1 & -0.225 < CountDeclClassMethod <= 0.005'","b'target = 0'",0.20064,442,0.197,434,0.9819,0.02824,1.16736,3.06718e-12,0.84113,1853
"b'000002'","b'1.05 < RatioCommentToCode <= 2.35'","b'target = 0'",0.20971,462,0.20472,451,0.97619,0.02832,1.16058,4.05407e-25,0.84113,1853
"b'000003'","b'0.785 < CountClassBase <= 1.075 & -0.0305 < OWN_COMMIT <= 0.0105'","b'target = 0'",0.1566,345,0.15207,335,0.97101,0.02034,1.15442,1.80418e-10,0.84113,1853
"b'000004'","b'0.9 < CountOutput_Min <= 1.215 & -0.0305 < OWN_COMMIT <= 0.0105'","b'target = 0'",0.1961,432,0.18793,414,0.95833,0.02298,1.13935,7.87954e-10,0.84113,1853
"b'000005'","b'0.005 < MaxNesting_Mean <= 0.32'","b'target = 0'",0.13073,288,0.12528,276,0.95833,0.01532,1.13935,3.74866e-11,0.84113,1853
"b'000006'","b'0.64 < RatioCommentToCode <= 1.05'","b'target = 0'",0.17068,376,0.16251,358,0.95213,0.01895,1.13197,5.24183e-13,0.84113,1853
"b'000007'","b'19.4 < CountLineComment <= 26.1'","b'target = 0'",0.23786,524,0.22606,498,0.95038,0.02599,1.12989,5.69714e-18,0.84113,1853
"b'000008'","b'-0.0305 < OWN_COMMIT <= 0.0105 & -0.225 < CountDeclClassMethod <= 0.005'","b'target = 0'",0.38175,841,0.36223,798,0.94887,0.04113,1.1281,7.34028e-09,0.84113,1853
"b'000009'","b'MaxNesting_Mean <= 0.005'","b'target = 0'",0.27145,598,0.25647,565,0.94482,0.02815,1.12328,9.22901e-19,0.84113,1853
