test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
57,0,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,6.0,0.0,3.0,19.0,14.0,2.0,0.0,2.11299435028249,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.5891468737887167,0.4108531262112834
57,1,2.0,0.0,2.0,2.0,3.0,5.0,3.0,455.0,4.0,0.0,4.0,75.0,0.0,2.0,0.0,11.0,2.0,0.0,3.36363636363636,0.0,1.0,0.0,0.7,0.0,4.0,0.0,0.5578909851938239,0.4421090148061762
57,2,16.0,2.0,1.0,0.0,4.0,1.0,2.0,360.0,1.0,33.0,64.0,149.0,0.0,2.0,1116.0,7.0,3.0,0.0,3.915,0.0,1.0,0.0,0.478260869565217,5.0,2.0,11.0,0.5387204661584993,0.46127953384150067
104,0,12.0,0.0,3.0,3.0,4.0,5.0,5.0,193.0,2.0,7.0,9.0,12.0,2.0,1.0,0.0,4.0,2.0,2.0,8.12903225806452,1.0,1.0,0.0,1.0,0.0,2.0,6.0,0.5468377695953102,0.45316223040468984
104,1,2.0,0.0,7.0,0.0,0.0,6.0,3.0,180.0,2.0,11.0,9.0,12.0,1.0,4.0,2.0,0.0,3.0,0.0,5.28,0.0,1.0,0.0,0.571428571428571,0.0,1.0,4.0,0.8633386289448793,0.1366613710551207
104,2,3.0,0.0,2.0,2.0,15.0,10.0,3.0,187.0,1.0,23.0,0.0,13.0,0.0,1.0,0.0,13.0,1.0,0.0,4.8125,1.0,1.0,0.0,0.0,0.0,7.0,3.0,0.5452369062652719,0.4547630937347281
115,0,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,48.0,9.0,13.0,25.0,1.0,3.0,0.0,8.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.727272727272727,0.0,3.0,6.0,0.8583166314374437,0.14168336856255623
115,1,0.0,0.0,2.0,1.0,0.0,5.0,5.0,136.0,1.0,9.0,3.0,11.0,0.0,1.0,0.0,4.0,1.0,2.0,8.1,2.0,1.0,0.0,0.5,0.0,3.0,3.0,0.54706684479827,0.45293315520173005
141,0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,44.0,1.0,1.0,1.0,3.0,15.0,5.0,1.0,10.0,1.0,1.0,13.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.8473922062692976,0.15260779373070238
141,1,2.0,0.0,2.0,0.0,0.0,3.0,4.0,37.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,11.0,1.0,4.0,10.6666666666667,3.0,1.0,0.0,0.5,0.0,2.0,0.0,0.6358762051893662,0.36412379481063384
148,0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,180.0,2.0,11.0,9.0,12.0,1.0,4.0,2.0,20.0,3.0,0.0,5.28,0.0,1.0,0.0,0.571428571428571,0.0,1.0,4.0,0.5107285410422198,0.4892714589577803
148,1,5.0,31.0,2.0,0.0,0.0,6.0,5.0,165.0,1.0,13.0,0.0,45.0,1.0,2.0,0.0,25.0,1.0,2.0,9.85,2.0,1.0,0.0,0.6,0.0,1.0,1.0,0.5260461572525017,0.4739538427474983
148,2,12.0,0.0,3.0,3.0,4.0,5.0,5.0,193.0,2.0,7.0,9.0,12.0,2.0,1.0,0.0,4.0,2.0,2.0,8.12903225806452,1.0,1.0,0.0,1.0,0.0,2.0,6.0,0.5468377695953102,0.45316223040468984
152,0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,63.0,7.0,38.0,96.0,14.0,4.0,2.0,27.0,2.0,0.0,1.88571428571429,1.0,1.0,0.0,0.428571428571429,0.0,1.0,5.0,0.530948293594443,0.46905170640555705
152,1,5.0,0.0,1.0,6.0,0.0,1.0,3.0,105.0,3.0,2.0,25.0,51.0,9.0,5.0,0.0,9.0,2.0,0.0,4.25757575757576,0.0,1.0,0.0,0.4,0.0,4.0,1.0,0.5490866305511857,0.4509133694488143
152,2,17.0,0.0,1.0,0.0,0.0,1.0,1.0,167.0,1.0,4.0,25.0,91.0,0.0,3.0,0.0,5.0,2.0,0.0,2.13265306122449,1.0,1.0,0.0,0.428571428571429,0.0,3.0,7.0,0.5113473087351721,0.4886526912648279
195,0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,71.0,3.0,8.0,7.0,13.0,0.0,2.0,0.0,17.0,5.0,0.0,3.95454545454545,0.0,1.0,0.0,0.7,0.0,7.0,5.0,0.7272435143617608,0.2727564856382392
196,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,43.0,1.0,14.0,18.0,36.0,0.0,1.0,0.0,21.0,2.0,1.0,19.9,1.0,1.0,0.0,1.0,0.0,3.0,5.0,0.8124696780369423,0.1875303219630577
196,1,20.0,0.0,1.0,1.0,0.0,0.0,1.0,56.0,1.0,12.0,14.0,42.0,0.0,5.0,0.0,14.0,2.0,0.0,1.7906976744186,1.0,1.0,0.0,0.5,0.0,5.0,2.0,0.6718283825395104,0.32817161746048956
202,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,8.0,104.0,0.0,3.0,0.0,9.0,1.0,0.0,1.44,0.0,1.0,0.0,0.333333333333333,0.0,1.0,1.0,0.9716724705068595,0.028327529493140543
216,0,1.0,0.0,1.0,1.0,8.0,1.0,1.0,100.0,3.0,0.0,0.0,50.0,0.0,2.0,0.0,16.0,1.0,0.0,2.41176470588235,1.0,1.0,0.0,0.5,0.0,3.0,3.0,0.7576352883147136,0.2423647116852864
