test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
115,0,4.0,0.0,2.0,1.0,0.0,4.0,0.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,7.0,7.0,0.653298575693762,0.34670142430623796
115,1,4.0,0.0,2.0,1.0,0.0,4.0,2.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,4.0,7.0,0.5573193138567691,0.44268068614323086
115,2,4.0,0.0,2.0,1.0,0.0,4.0,0.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,5.0,7.0,0.6569148537497691,0.3430851462502309
115,3,4.0,0.0,2.0,1.0,0.0,4.0,2.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,6.0,7.0,0.622332705014931,0.377667294985069
115,4,4.0,0.0,2.0,1.0,0.0,4.0,1.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,4.0,7.0,0.5515504003835711,0.44844959961642894
115,5,4.0,0.0,2.0,1.0,0.0,4.0,0.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,6.0,7.0,0.653298575693762,0.34670142430623796
115,6,4.0,0.0,2.0,1.0,0.0,4.0,1.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.1,0.0,5.0,7.0,0.6757268967863194,0.32427310321368064
115,7,4.0,0.0,2.0,1.0,0.0,4.0,0.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,1.7,1.0,1.0,0.0,0.1,0.0,3.0,7.0,0.5310158719213103,0.46898412807868967
115,8,4.0,0.0,2.0,1.0,0.0,4.0,0.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.5,0.0,5.0,7.0,0.5361829583289504,0.4638170416710497
115,9,4.0,0.0,2.0,1.0,0.0,4.0,0.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.9,0.0,7.0,7.0,0.6809143840241814,0.3190856159758187
