test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
57,0,17.0,7.0,1.0,1.0,79.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,0.7,0.0,1.0,1.0,0.5861455769405717,0.41385442305942827
57,1,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,29.0,32.0,151.0,12.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.56738080661051,0.43261919338948995
57,2,17.0,7.0,1.0,1.0,76.0,2.0,1.0,166.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,22.0,0.0,1.0,0.0,1.0,1.0,0.5668921199609926,0.43310788003900735
57,3,17.0,7.0,1.0,1.0,44.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5631484865245346,0.4368515134754653
57,4,17.0,7.0,1.0,1.0,77.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,923.0,14.0,1.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5624399776064617,0.4375600223935383
57,5,17.0,7.0,1.0,1.0,74.0,2.0,1.0,418.0,26.0,2.0,79.0,221.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.572944592710247,0.42705540728975305
57,6,17.0,7.0,1.0,1.0,59.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.6316013269888905,0.36839867301110946
57,7,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,22.0,32.0,151.0,21.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.56738080661051,0.43261919338948995
57,8,17.0,7.0,1.0,1.0,73.0,2.0,1.0,895.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,76.0,0.0,1.0,0.0,1.0,1.0,0.5604991034772941,0.4395008965227059
57,9,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,17.0,32.0,36.0,0.0,3.0,269.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5657188927302262,0.43428110726977376
57,10,17.0,7.0,4.0,1.0,47.0,2.0,1.0,418.0,26.0,2.0,32.0,57.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6816709430112876,0.3183290569887124
57,11,6.0,7.0,1.0,1.0,60.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,20.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7531394814765064,0.24686051852349353
57,12,17.0,7.0,1.0,1.0,68.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.5631484865245346,0.4368515134754653
57,13,17.0,7.0,1.0,1.0,59.0,2.0,1.0,418.0,26.0,21.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.648032718237043,0.351967281762957
57,14,17.0,7.0,1.0,24.0,30.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,5.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6617339426356326,0.3382660573643674
57,15,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,2.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7381182065380733,0.26188179346192675
57,16,17.0,7.0,1.0,5.0,0.0,2.0,1.0,418.0,26.0,2.0,43.0,28.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5651209315579653,0.4348790684420348
57,17,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,29.0,32.0,151.0,0.0,4.0,19.0,107.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5039402135779649,0.4960597864220351
57,18,17.0,7.0,1.0,1.0,74.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,21.0,2.0,0.0,2.08474576271186,0.0,7.0,0.0,1.0,0.0,1.0,1.0,0.7207755544087463,0.2792244455912537
57,19,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,21.0,0.0,3.0,19.0,18.0,3.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.508998219546678,0.49100178045332205
57,20,17.0,7.0,1.0,18.0,25.0,12.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6770111081320626,0.32298889186793744
57,21,17.0,7.0,7.0,43.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,3.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7990504743046275,0.20094952569537247
