,CountDeclMethodPrivate,AvgEssential,AvgLineComment,CountLineComment,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
1574,4.823529411764711,0.8,0.18999999999999995,86.0,17.0,1.0,0.18999999999999995,1.0,86.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,1.0,1.5,0.0,0.8,2.168404344971009e-19,2.0,1.1102230246251565e-16
1695,4.588235294117651,0.666666666666667,22.0,0.22999999999999687,82.0,0.0,0.22999999999999998,2.0,82.0,2.0,3.0,22.0,1.0,4.58823529411765,1.0,1.0,1.0,0.666666666666667,0.0,0.666666666666667,2.168404344971009e-19,2.0,1.0
1814,2.96,0.666666666666667,28.999999999999996,93.0,0.37,3.0,0.37,1.0,93.0,2.0,0.0,29.0,3.0,2.96,0.0,0.0,1.0,1.18518518518519,0.0,0.666666666666667,2.168404344971009e-19,2.0,1.0
1855,3.7083333333333295,4.0,90.0,0.21000000000000085,2.0,28.0,0.20999999999999996,0.0,90.0,1.0,0.0,4.0,1.0,3.70833333333333,1.0,1.0,1.0,0.75,0.0,1.0,2.168404344971009e-19,1.0,1.1102230246251565e-16
1935,0.83,0.571428571428571,21.0,95.0,1.46875,13.0,0.83,0.0,95.0,1.0,0.0,21.0,2.0,1.46875,0.0,0.0,1.0,0.447761194029851,0.0,0.571428571428571,2.168404344971009e-19,2.0,1.0
1945,3.31578947368421,0.4375,0.20999999999999996,13.0,91.0,4.0,0.20999999999999996,2.0,91.0,1.0,0.0,13.0,1.0,3.31578947368421,0.0,1.0,1.0,0.694915254237288,0.0,0.4375,2.168404344971009e-19,3.0,2.0
305,5.03846153846154,0.33333333333333304,94.0,0.4200000000000017,0.0,26.0,0.41999999999999993,0.0,94.0,1.0,0.0,10.0,1.0,5.03846153846154,1.0,1.0,1.0,0.574074074074074,0.0,0.333333333333333,2.168404344971009e-19,6.0,9.0
2049,4.6,0.615384615384615,28.999999999999996,80.0,0.44,1.0,0.43999999999999995,4.0,80.0,2.0,0.0,29.0,2.0,4.6,2.0,2.0,1.0,2.5,0.0,0.615384615384615,2.168404344971009e-19,3.0,2.0
831,0.45454545454545503,19.0,0.25,96.0,9.04938271604938,30.0,0.25,0.0,96.0,1.0,3.0,19.0,2.0,9.04938271604938,0.0,1.0,0.0,0.550561797752809,0.0,0.454545454545455,2.168404344971009e-19,7.0,7.0
834,7.75,48.0,5.0,1.0,0.22,11.0,0.21999999999999997,2.0,48.0,1.0,0.0,5.0,2.0,7.75,0.0,2.0,1.0,2.0,0.0,1.0,2.168404344971009e-19,4.0,2.0
