"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'MAJOR_LINE <= 0.16 & -2.05 < Added_lines <= 6.8'","b'target = 0'",0.13431,274,0.13333,272,0.9927,0.05294,1.65857,1.12612e-15,0.59853,1221
"b'000001'","b'CountLineComment <= 29 & -2.05 < Added_lines <= 6.8'","b'target = 0'",0.10441,213,0.10343,211,0.99061,0.04094,1.65507,2.53832e-11,0.59853,1221
"b'000002'","b'AvgLineComment <= 0.95 & -2.05 < Added_lines <= 6.8'","b'target = 0'",0.0902,184,0.08922,182,0.98913,0.03523,1.6526,2.04347e-09,0.59853,1221
"b'000003'","b'0.95 < AvgLineComment <= 4.15 & -2.05 < Added_lines <= 6.8'","b'target = 0'",0.11422,233,0.11127,227,0.97425,0.04291,1.62774,1.00027e-08,0.59853,1221
"b'000004'","b'-2.05 < Added_lines <= 6.8 & -0.22 < CountDeclMethodProtected <= 0.095'","b'target = 0'",0.2799,571,0.26618,543,0.95096,0.09865,1.58883,2.18809e-83,0.59853,1221
"b'000005'","b'0.9135 < OWN_LINE <= 0.9515 & 29 < CountLineComment <= 62.5'","b'target = 0'",0.0701,143,0.0652,133,0.93007,0.02324,1.55393,1.58286e-10,0.59853,1221
"b'000006'","b'Added_lines <= -2.05'","b'target = 0'",0.06275,128,0.05588,114,0.89063,0.01833,1.48802,5.13926e-14,0.59853,1221
"b'000007'","b'1.1 < CountClassCoupled <= 3.3 & -0.22 < CountDeclMethodProtected <= 0.095'","b'target = 0'",0.11863,242,0.10441,213,0.88017,0.03341,1.47055,1.26961e-11,0.59853,1221
"b'000008'","b'-2.05 < Added_lines <= 6.8'","b'target = 0'",0.46618,951,0.41029,837,0.88013,0.13127,1.47048,2.52665e-140,0.59853,1221
"b'000009'","b'0.9515 < OWN_LINE <= 0.9835 & 0.905 < MAJOR_LINE <= 1.14'","b'target = 0'",0.11029,225,0.09706,198,0.88,0.03104,1.47027,1.38174e-13,0.59853,1221
