"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'MaxNesting_Mean <= 0.05 & -1.6 < Added_lines <= 6.9'","b'target = 0'",0.13284,271,0.13186,269,0.99262,0.05222,1.65572,2.82585e-15,0.59951,1223
"b'000001'","b'CountClassCoupled <= 0.5 & -1.6 < Added_lines <= 6.9'","b'target = 0'",0.12157,248,0.12059,246,0.99194,0.04771,1.65458,1.25989e-13,0.59951,1223
"b'000002'","b'MAJOR_LINE <= 0.09 & -0.46 < CountDeclMethodDefault <= 0.37 & -0.41 < CountDeclMethodPrivate <= 0.25'","b'target = 0'",0.08088,165,0.0799,163,0.98788,0.03141,1.64781,2.49375e-13,0.59951,1223
"b'000003'","b'CountLineComment <= 24.5 & -1.6 < Added_lines <= 6.9'","b'target = 0'",0.10098,206,0.09951,203,0.98544,0.03897,1.64374,1.09028e-09,0.59951,1223
"b'000004'","b'-0.14 < AvgLineBlank <= 0.57 & -1.6 < Added_lines <= 6.9'","b'target = 0'",0.18627,380,0.18333,374,0.98421,0.07166,1.64169,7.76446e-19,0.59951,1223
"b'000005'","b'0.09 < MAJOR_LINE <= 0.785 & -1.6 < Added_lines <= 6.9'","b'target = 0'",0.10098,206,0.09902,202,0.98058,0.03848,1.63564,9.82358e-09,0.59951,1223
"b'000006'","b'MAJOR_LINE <= 0.09 & -1.6 < Added_lines <= 6.9'","b'target = 0'",0.14265,291,0.13971,285,0.97938,0.05419,1.63364,2.73688e-12,0.59951,1223
"b'000007'","b'0.5 < CountClassCoupled <= 2.9 & -1.6 < Added_lines <= 6.9'","b'target = 0'",0.13431,274,0.13039,266,0.9708,0.04987,1.61933,1.62864e-09,0.59951,1223
"b'000008'","b'0.73 < CountOutput_Min <= 1.1 & -1.6 < Added_lines <= 6.9'","b'target = 0'",0.17255,352,0.16667,340,0.96591,0.06322,1.61116,2.52094e-11,0.59951,1223
"b'000009'","b'CountLineComment <= 24.5 & -0.78 < CountDeclClassMethod <= 0.14'","b'target = 0'",0.11127,227,0.10686,218,0.96035,0.04015,1.6019,1.07048e-27,0.59951,1223
