"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'MaxInheritanceTree <= 0.8 & -23.2 < Added_lines <= 8.6'","b'target = 0'",0.12206,249,0.12059,246,0.98795,0.0574,1.90854,1.42551e-10,0.51765,1056
"b'000001'","b'MaxNesting_Mean <= 0.14 & -23.2 < Added_lines <= 8.6'","b'target = 0'",0.13627,278,0.13382,273,0.98201,0.06328,1.89707,2.65351e-10,0.51765,1056
"b'000002'","b'MAJOR_LINE <= 0.11 & -23.2 < Added_lines <= 8.6'","b'target = 0'",0.13627,278,0.13382,273,0.98201,0.06328,1.89707,2.65351e-10,0.51765,1056
"b'000003'","b'PercentLackOfCohesion <= 2.2 & -23.2 < Added_lines <= 8.6'","b'target = 0'",0.14559,297,0.14265,291,0.9798,0.06728,1.89279,1.64716e-10,0.51765,1056
"b'000004'","b'MaxInheritanceTree <= 0.8 & -0.195 < CountDeclClassVariable <= 0.3'","b'target = 0'",0.07941,162,0.07696,157,0.96914,0.03585,1.87219,1.26237e-22,0.51765,1056
"b'000005'","b'MaxInheritanceTree <= 0.8 & PercentLackOfCohesion <= 2.2'","b'target = 0'",0.08971,183,0.08627,176,0.96175,0.03984,1.85792,1.13626e-09,0.51765,1056
"b'000006'","b'RatioCommentToCode > 2.085 & MAJOR_LINE <= 0.11'","b'target = 0'",0.06912,141,0.06618,135,0.95745,0.0304,1.84961,1.55443e-11,0.51765,1056
"b'000007'","b'MaxNesting_Mean <= 0.14 & MAJOR_LINE <= 0.11'","b'target = 0'",0.10245,209,0.09559,195,0.93301,0.04255,1.80241,3.02822e-14,0.51765,1056
"b'000008'","b'2.2 < CountDeclMethodPublic <= 5.25 & 1.22 < CountInput_Mean <= 3.08'","b'target = 0'",0.03431,70,0.03137,64,0.91429,0.01361,1.76623,4.47839e-09,0.51765,1056
"b'000009'","b'CountClassBase <= 0.45 & -0.16 < CountDeclInstanceVariable <= 0.65'","b'target = 0'",0.07794,159,0.07108,145,0.91195,0.03073,1.76172,2.65526e-12,0.51765,1056
