"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'AvgLineComment <= 0.4 & 2.4 < Added_lines <= 7.9 & 0.983 < CountDeclClass <= 1.061'","b'target = 0'",0.08284,169,0.08284,169,1,0.03496,1.73028,7.49305e-11,0.57794,1179
"b'000001'","b'MAJOR_LINE <= 0.145 & 2.4 < Added_lines <= 7.9'","b'target = 0'",0.10294,210,0.10245,209,0.99524,0.04296,1.72204,2.01312e-16,0.57794,1179
"b'000002'","b'CountLineComment <= 33 & 2.4 < Added_lines <= 7.9'","b'target = 0'",0.10833,221,0.10686,218,0.98643,0.04425,1.70679,9.53606e-15,0.57794,1179
"b'000003'","b'PercentLackOfCohesion <= 14.2 & 2.4 < Added_lines <= 7.9'","b'target = 0'",0.10343,211,0.10196,208,0.98578,0.04218,1.70568,7.67502e-14,0.57794,1179
"b'000004'","b'MaxNesting_Mean <= 0.105 & 2.4 < Added_lines <= 7.9'","b'target = 0'",0.08971,183,0.08824,180,0.98361,0.03639,1.70191,2.06257e-11,0.57794,1179
"b'000005'","b'-0.2 < AvgLineBlank <= 0.285 & 2.4 < Added_lines <= 7.9'","b'target = 0'",0.18186,371,0.17696,361,0.97305,0.07185,1.68364,3.34544e-22,0.57794,1179
"b'000006'","b'0.867 < OWN_LINE <= 0.9255 & 2.4 < Added_lines <= 7.9'","b'target = 0'",0.1049,214,0.10098,206,0.96262,0.04035,1.6656,2.29764e-09,0.57794,1179
"b'000007'","b'2.4 < Added_lines <= 7.9 & -0.235 < CountDeclMethodDefault <= 0.1'","b'target = 0'",0.22353,456,0.20833,425,0.93202,0.07915,1.61265,5.9342e-57,0.57794,1179
"b'000008'","b'PercentLackOfCohesion <= 14.2 & MAJOR_LINE <= 0.145'","b'target = 0'",0.11765,240,0.10882,222,0.925,0.04083,1.60051,7.68996e-12,0.57794,1179
"b'000009'","b'2.4 < Added_lines <= 7.9 & -0.74 < CountDeclMethodPrivate <= 0.16'","b'target = 0'",0.26863,548,0.24461,499,0.91058,0.08936,1.57557,3.65695e-73,0.57794,1179
