"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.45 < AvgLineComment <= 2.55 & 0.9565 < OWN_LINE <= 0.981'","b'target = 0'",0.04755,97,0.04559,93,0.95876,0.01373,1.43078,4.94344e-11,0.6701,1367
"b'000001'","b'3.5 < CountClassCoupled <= 7.85 & 0.927 < OWN_LINE <= 0.9565'","b'target = 0'",0.06765,138,0.06422,131,0.94928,0.01889,1.41662,6.54672e-09,0.6701,1367
"b'000002'","b'2.7 < Added_lines <= 6.45'","b'target = 0'",0.56667,1156,0.53676,1095,0.94723,0.15704,1.41357,6.43949e-223,0.6701,1367
"b'000003'","b'CountDeclMethodPrivate <= -0.13'","b'target = 0'",0.11225,229,0.10588,216,0.94323,0.03066,1.4076,7.82981e-26,0.6701,1367
"b'000004'","b'PercentLackOfCohesion <= 4'","b'target = 0'",0.21225,433,0.19755,403,0.93072,0.05532,1.38893,1.78246e-46,0.6701,1367
"b'000005'","b'-0.13 < CountDeclMethodPrivate <= 0.58'","b'target = 0'",0.29461,601,0.27353,558,0.92845,0.07611,1.38555,4.7656e-68,0.6701,1367
"b'000006'","b'MAJOR_LINE <= 0.045'","b'target = 0'",0.25245,515,0.23186,473,0.91845,0.0627,1.37062,3.01405e-51,0.6701,1367
"b'000007'","b'-0.225 < CountDeclMethodDefault <= 0.22 & -0.225 < CountClassDerived <= 0.1'","b'target = 0'",0.23137,472,0.21225,433,0.91737,0.05721,1.36901,3.49796e-36,0.6701,1367
"b'000008'","b'-0.225 < CountDeclMethodDefault <= 0.22 & -0.47 < CountDeclMethodProtected <= 0.03'","b'target = 0'",0.25294,516,0.23088,471,0.91279,0.06139,1.36217,2.39581e-25,0.6701,1367
"b'000009'","b'CountClassCoupled <= 0.8'","b'target = 0'",0.20784,424,0.18873,385,0.90802,0.04945,1.35505,5.61639e-37,0.6701,1367
