"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'MaxInheritanceTree <= 0.99 & PercentLackOfCohesion <= 3'","b'target = 0'",0.03235,66,0.03235,66,1,0.01806,2.26415,7.9283e-15,0.44167,901
"b'000001'","b'MaxInheritanceTree <= 0.99 & -1.6 < Added_lines <= 10.4'","b'target = 0'",0.06029,123,0.05686,116,0.94309,0.03023,2.1353,8.10427e-13,0.44167,901
"b'000002'","b'-0.13 < CountDeclMethodDefault <= 0.42 & -0.8 < CountDeclInstanceVariable <= 0.76 & -0.42 < CountDeclMethodPrivate <= 0.31'","b'target = 0'",0.09412,192,0.08725,178,0.92708,0.04569,2.09906,3.92415e-28,0.44167,901
"b'000003'","b'Added_lines <= -1.6'","b'target = 0'",0.08775,179,0.08039,164,0.9162,0.04164,2.07442,1.05345e-44,0.44167,901
"b'000004'","b'CountClassDerived > 1.695 & MAJOR_LINE <= 0.115'","b'target = 0'",0.06765,138,0.06176,126,0.91304,0.03189,2.06727,6.38283e-10,0.44167,901
"b'000005'","b'CountClassCoupled <= 1.15 & -1.6 < Added_lines <= 10.4'","b'target = 0'",0.10735,219,0.09755,199,0.90868,0.05013,2.05738,2.24444e-17,0.44167,901
"b'000006'","b'CountInput_Mean <= 1.52 & -1.6 < Added_lines <= 10.4'","b'target = 0'",0.06765,138,0.06078,124,0.89855,0.03091,2.03445,1.31789e-09,0.44167,901
"b'000007'","b'CountOutput_Min <= 0.282 & PercentLackOfCohesion <= 3'","b'target = 0'",0.04804,98,0.04265,87,0.88776,0.02143,2.01001,8.10938e-10,0.44167,901
"b'000008'","b'RatioCommentToCode > 1.905 & -1.6 < Added_lines <= 10.4'","b'target = 0'",0.09167,187,0.08137,166,0.8877,0.04089,2.00989,7.98574e-12,0.44167,901
"b'000009'","b'CountClassDerived > 1.695 & -1.6 < Added_lines <= 10.4'","b'target = 0'",0.1049,214,0.09216,188,0.8785,0.04583,1.98907,1.7768e-12,0.44167,901
