CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,target
0.0,0.0,1.0,0.0,0.0,0.0,38.0,1.0,2.0,2.0,41.0,0.15,0.0,48.0,1.0,1.0,6.0,2.0,3.35,0.0,1.0,0.36,0.0,13.0,0.66,0.0,2.0,0
1.0,0.0,1.0,0.0,0.0,5.0,117.0,1.0,1.0,4.0,13.0,0.47,1.0,73.0,1.0,2.0,10.0,2.0,9.67,1.0,1.0,0.67,0.0,6.0,0.96,0.0,2.0,0
0.0,9.0,1.0,0.0,0.0,3.0,55.0,1.0,1.0,3.0,0.0,1.38,0.0,80.0,1.0,6.0,3.0,1.0,4.9,0.0,1.0,0.5,0.0,6.0,0.95,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,6.0,88.0,1.0,0.0,1.0,8.0,1.31,0.0,25.0,1.0,0.0,5.0,2.0,3.5,0.0,1.0,0.6,0.0,6.0,0.96,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,27.0,1.0,0.0,0.0,4.0,3.86,0.0,0.0,0.0,1.0,1.0,0.0,6.5,4.0,1.0,0.0,0.0,6.0,0.87,0.0,0.0,0
0.0,1.0,1.0,0.0,0.0,48.0,70.0,1.0,0.0,0.0,0.0,8.75,0.0,0.0,0.0,3.0,1.0,0.0,6.0,6.0,1.0,0.0,0.0,6.0,0.93,0.0,0.0,0
1.0,0.0,1.0,1.0,0.0,7.0,97.0,1.0,0.0,0.0,8.0,0.73,2.0,77.0,2.0,0.0,3.0,2.0,5.44,2.0,1.0,0.73,0.0,6.0,0.98,0.0,1.0,0
0.0,2.0,1.0,2.0,0.0,10.0,399.0,1.0,0.0,2.0,34.0,4.93,1.0,100.0,0.0,1.0,14.0,0.0,10.11,0.0,0.0,0.0,0.0,6.0,0.98,0.0,2.0,0
0.0,0.0,1.0,0.0,9.0,5.0,71.0,1.0,0.0,0.0,9.0,0.54,1.0,0.0,1.0,0.0,5.0,1.0,8.11,2.0,1.0,0.73,0.0,12.0,0.95,0.0,2.0,1
2.0,0.0,1.0,0.0,0.0,26.0,423.0,2.0,3.0,7.0,8.0,1.6,3.0,67.0,1.0,0.0,10.0,2.0,4.08,1.0,0.0,1.06,0.0,843.0,0.89,0.0,1.0,1
1.0,15.0,1.0,0.0,0.0,5.0,201.0,1.0,1.0,13.0,17.0,0.76,0.0,91.0,3.0,1.0,18.0,1.0,3.18,0.0,1.0,0.47,0.0,6.0,0.99,0.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,5.0,0.41,0.0,0.0,2.0,0.0,0.0,1.0,3.4,3.0,1.0,0.43,0.0,6.0,0.92,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,3.0,50.0,1.0,2.0,0.0,7.0,0.68,0.0,0.0,2.0,0.0,7.0,1.0,1.33,0.0,1.0,0.91,0.0,6.0,0.96,0.0,1.0,0
0.0,1.0,1.0,0.0,0.0,4.0,34.0,1.0,0.0,0.0,2.0,1.79,0.0,0.0,3.0,0.0,3.0,1.0,0.67,0.0,1.0,0.0,0.0,6.0,0.91,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,15.0,61.0,1.0,1.0,0.0,2.0,1.56,1.0,0.0,4.0,2.0,7.0,1.0,4.67,4.0,1.0,0.6,0.0,6.0,0.95,0.0,1.0,0
0.0,0.0,1.0,0.0,0.0,4.0,73.0,1.0,1.0,2.0,9.0,1.06,0.0,40.0,2.0,0.0,6.0,1.0,1.5,0.0,1.0,0.33,0.0,6.0,0.96,0.0,1.0,0
0.0,0.0,2.0,2.0,1.0,11.0,129.0,1.0,0.0,12.0,7.0,0.56,3.0,47.0,1.0,0.0,9.0,2.0,8.0,0.0,1.0,2.11,0.0,6.0,0.98,0.0,1.0,0
7.0,1.0,2.0,0.0,0.0,13.0,260.0,1.0,0.0,18.0,7.0,0.71,3.0,85.0,4.0,1.0,24.0,2.0,6.27,2.0,1.0,1.53,0.0,10.0,0.99,0.0,2.0,1
0.0,0.0,1.0,0.0,0.0,5.0,55.0,1.0,0.0,12.0,6.0,0.28,1.0,62.0,3.0,1.0,5.0,1.0,11.83,0.0,2.0,1.12,0.0,6.0,0.98,0.0,1.0,0
