test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
16,0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,58.0,1.0,3.0,5.0,0.51,0.0,85.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.734375,1.0,0.5770006660750141,0.4229993339249859,1
16,1,0.0,0.0,1.0,0.0,1.0,2.0,2.0,36.0,1.0,3.0,5.0,0.51,0.0,85.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,0.734375,1.0,0.6411019392495412,0.3588980607504589,1
16,2,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,5.0,8.67,0.0,85.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.734375,1.0,0.9910934584092003,0.00890654159079978,3
16,3,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,5.0,8.67,0.0,85.0,2.0,0.0,2.0,1.0,53.0,0.0,1.0,0.0,0.0,0.734375,1.0,0.9960933508021395,0.003906649197860551,4
16,4,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,5.0,8.67,0.0,85.0,2.0,0.0,2.0,1.0,53.0,0.0,1.0,0.0,0.0,0.8,1.0,0.9962768603560548,0.003723139643945245,5
16,5,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,5.0,8.67,0.0,85.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.734375,1.0,0.9921344805222563,0.007865519477743733,4
16,6,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,5.0,8.67,0.0,85.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.734375,1.0,0.9922555023222352,0.007744497677764771,5
16,7,0.0,0.0,1.0,0.0,1.0,2.0,2.0,58.0,1.0,3.0,5.0,1.36,0.0,85.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,0.734375,1.0,0.6329653463909731,0.3670346536090269,1
16,8,0.0,0.0,1.0,0.0,1.0,2.0,2.0,58.0,1.0,3.0,5.0,8.67,0.0,85.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9826361393912422,0.0173638606087578,3
16,9,0.0,0.0,1.0,0.0,1.0,2.0,2.0,58.0,1.0,3.0,5.0,8.67,0.0,85.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9888879110473036,0.011112088952696456,4
16,10,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,5.0,8.67,0.0,85.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.8,1.0,0.9915098292862079,0.008490170713792121,4
16,11,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,5.0,0.51,0.0,85.0,2.0,0.0,2.0,1.0,53.0,0.0,1.0,0.0,0.0,0.734375,1.0,0.9873077902172838,0.012692209782716225,3
16,12,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,0.51,0.0,85.0,2.0,0.0,2.0,1.0,53.0,0.0,1.0,0.0,0.0,0.734375,1.0,0.9880155386704353,0.011984461329564678,4
16,13,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,0.0,0.51,0.0,85.0,2.0,0.0,2.0,1.0,53.0,0.0,1.0,0.0,0.0,0.734375,1.0,0.9883095486487155,0.011690451351284504,5
16,14,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,5.0,0.51,0.0,85.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.734375,1.0,0.9837678639310923,0.01623213606890776,3
16,15,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,5.0,0.51,0.0,85.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.986661042468051,0.01333895753194904,4
16,16,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,5.0,0.51,0.0,85.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.987779694455381,0.012220305544618974,5
