CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,target
43.0,0.0,1.0,36.0,1.0,3.0,394.0,3.0,0.0,13.0,16.0,0.6,97.0,2.0,0.0,2.0,1.0,3.69,1.0,0.0,0.66,0.0,1236.0,1.0,1.0,0.0,0.0,0
20.0,0.0,2.0,0.0,1.0,7.0,542.0,1.0,0.0,13.0,3.0,0.99,89.0,1.0,0.0,0.0,1.0,4.52,0.0,2.0,1.48,0.0,88.0,0.91,1.0,0.0,2.0,1
4.0,0.0,1.0,3.0,2.0,4.0,94.0,1.0,0.0,1.0,5.0,1.03,86.0,1.0,0.0,0.0,1.0,3.11,1.0,1.0,0.36,0.0,227.0,1.0,1.0,0.0,0.0,0
2.0,3.0,1.0,0.0,0.0,0.0,34.0,1.0,10.0,9.0,23.0,0.18,89.0,1.0,1.0,11.0,1.0,18.66,1.0,0.0,0.49,0.0,0.0,0.89,0.0,0.0,2.0,0
38.0,0.0,1.0,112.0,0.0,1.0,463.0,1.0,4.0,8.0,173.0,0.25,99.0,1.0,1.0,13.0,2.0,4.07,0.0,0.0,0.49,0.0,11.0,0.58,0.5,0.0,4.0,1
0.0,0.0,1.0,0.0,0.0,0.0,21.0,1.0,0.0,2.0,3.0,1.24,33.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0
0.0,0.0,2.0,0.0,0.0,0.0,25.0,1.0,0.0,3.0,5.0,0.47,53.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.29,0.0,0.0,0.68,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,8.0,40.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,4.0,1.0,1.67,1.0,2.0,0.5,0.0,0.0,0.9,0.0,0.0,1.0,0
0.0,2.0,1.0,0.0,0.0,0.0,20.0,1.0,0.0,3.0,2.0,0.62,33.0,1.0,0.0,4.0,2.0,3.0,2.0,3.0,0.67,0.0,0.0,0.5,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,2.0,4.0,0.89,25.0,1.0,0.0,0.0,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0
1.0,0.0,1.0,0.0,0.0,13.0,125.0,1.0,3.0,6.0,3.0,1.54,42.0,2.0,0.0,5.0,1.0,3.43,1.0,1.0,1.0,0.0,237.0,0.99,1.0,0.0,1.0,1
0.0,2.0,1.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.31,0.0,2.0,0.0,1.0,1.0,29.5,2.0,2.0,0.0,0.0,1.0,0.67,1.0,0.0,1.0,0
43.0,7.0,1.0,1.0,0.0,2.0,397.0,1.0,32.0,35.0,53.0,0.3,96.0,2.0,1.0,39.0,1.0,5.35,0.0,0.0,0.5,0.0,9.0,0.74,1.0,0.0,8.0,1
