test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
39,0,6.0,1.0,1.0,5.0,17.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,22.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5548523541361712,0.44514764586382877,2
39,1,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,25.3,38.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5615548835111033,0.43844511648889695,2
39,2,6.0,1.0,1.0,5.0,20.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,21.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.559234475782997,0.44076552421700305,2
39,3,15.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,40.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5615551306708659,0.4384448693291342,2
39,4,14.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,28.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5615368838232919,0.43846311617670813,2
39,5,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,41.0,59.0,9.0,4.74534161490683,37.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5615551331876025,0.4384448668123973,2
39,6,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,30.6,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5354312657565964,0.46456873424340367,1
39,7,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,35.4,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5537673777929536,0.44623262220704646,1
39,8,21.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,5.9,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5615326102982439,0.4384673897017559,2
39,9,14.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,40.4,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5614943258872438,0.4385056741127562,2
39,10,6.0,1.0,1.0,5.0,36.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,10.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5615550176950393,0.4384449823049607,2
