test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
39,0,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,26.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.54713339772127,0.45286660227873005,1
39,1,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,1.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.553724282923588,0.4462757170764119,1
39,2,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,26.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5601843031160255,0.4398156968839744,1
39,3,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,37.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5611830860230499,0.43881691397695016,1
39,4,6.0,1.0,1.0,44.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5615551374192002,0.4384448625808,1
39,5,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,30.8,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5366162603684115,0.46338373963158835,1
39,6,6.0,1.0,1.0,82.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5615551376315144,0.4384448623684855,1
39,7,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,12.72,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5460562255566396,0.4539437744433605,1
41,0,1.0,0.0,1.0,6.0,27.0,2.0,1.0,2.0,7.0,30.0,75.0,0.54,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.5589337266225148,0.4410662733774851,1
41,1,1.0,0.0,1.0,6.0,16.0,2.0,1.0,2.0,7.0,30.0,75.0,0.54,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.5331581316618368,0.46684186833816355,1
