test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
39,0,6.0,1.0,4.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,1.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5387920955365881,0.461207904463412
39,1,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,2.0,11.0,0.454545454545455,0.0,3.0,4.0,0.5555461254256631,0.44445387457433694
39,2,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,2.0,4.74534161490683,9.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5306058542944793,0.4693941457055205
39,3,6.0,1.0,1.0,5.0,40.0,4.0,2.0,6.0,21.0,59.0,49.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5615551456189745,0.4384448543810256
39,4,6.0,1.0,4.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,5.0,1.0,0.5434029581115148,0.4565970418884852
39,5,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,38.0,59.0,133.0,0.77,11.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5464665183317833,0.4535334816682167
39,6,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,1.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,14.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5370073011578511,0.4629926988421488
39,7,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,12.0,97.0,1.0,2.0,59.0,9.0,40.8,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5614790645705703,0.43852093542942966
39,8,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,1.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,4.0,1.0,0.5328578440487823,0.46714215595121755
39,9,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,6.0,4.74534161490683,0.0,26.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5493022155935691,0.4506977844064309
39,10,6.0,1.0,1.0,10.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,30.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5584788820449255,0.44152111795507465
39,11,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,22.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,0.0,0.5549209514876119,0.445079048512388
39,12,6.0,1.0,1.0,5.0,3.0,4.0,8.0,14.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5457828725287475,0.45421712747125254
39,13,6.0,39.0,3.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5602620721925803,0.43973792780741977
39,14,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,11.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,1.0,1.0,0.5297226939546043,0.47027730604539564
39,15,13.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,0.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5605124066308661,0.4394875933691338
39,16,6.0,1.0,1.0,5.0,35.0,4.0,2.0,6.0,21.0,59.0,5.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5615551167175286,0.43844488328247144
39,17,6.0,1.0,1.0,5.0,32.0,4.0,10.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5615545510546929,0.43844544894530735
39,18,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,37.0,0.0,0.0,11.0,1.0,0.0,3.0,1.0,0.5615528470319745,0.43844715296802567
39,19,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,13.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,1.0,11.0,0.454545454545455,0.0,3.0,1.0,0.555515481032347,0.4444845189676528
39,20,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,7.0,43.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5613563902141793,0.4386436097858208
39,21,6.0,1.0,1.0,5.0,3.0,4.0,2.0,14.0,13.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5073074953117896,0.49269250468821024
39,22,6.0,1.0,1.0,5.0,3.0,4.0,2.0,17.0,21.0,59.0,133.0,0.77,4.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5537588365163906,0.44624116348360965
39,23,6.0,1.0,1.0,5.0,32.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5615475550453571,0.438452444954643
39,24,6.0,1.0,1.0,5.0,3.0,4.0,2.0,13.0,21.0,59.0,12.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5589140492038689,0.44108595079613117
39,25,6.0,1.0,1.0,5.0,29.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,8.0,0.454545454545455,0.0,3.0,1.0,0.5614936100059708,0.43850638999402936
39,26,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,42.0,133.0,0.77,0.0,97.0,1.0,50.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5615373800609259,0.43846261993907415
39,27,0.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,22.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5392689972743845,0.4607310027256155
39,28,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,25.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5096678785463791,0.49033212145362104
39,29,21.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,11.05,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5615534346906266,0.4384465653093735
39,30,6.0,1.0,1.0,5.0,3.0,4.0,2.0,16.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,3.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5566871322921656,0.4433128677078344
39,31,6.0,1.0,1.0,5.0,3.0,4.0,13.0,4.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5580145032456886,0.4419854967543113
39,32,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,5.0,36.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5589123029966981,0.44108769700330186
39,33,6.0,40.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.557565943104731,0.4424340568952691
39,34,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,48.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,16.0,0.0,0.0,11.0,0.454545454545455,0.0,3.0,1.0,0.5118234311155714,0.4881765688844284
